,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
non-targeting_00014,1.2708511652641956,0.02,True,0.7802364424125606,False,0.10409469147505614
non-targeting_00015,0.9932890023690124,0.017,True,0.7732490811079129,False,-0.0029243729818005924
non-targeting_00016,0.9966120844819439,0.016,True,0.7732490811079129,False,-0.0014738510682270405
non-targeting_00018,1.5756580245751515,0.017,True,0.7732490811079129,False,0.19746196559280305
non-targeting_00019,1.3891051452803698,0.016,True,0.7732490811079129,False,0.1427351199541744
non-targeting_00020,1.1300276494690493,0.009,True,0.6367134641155997,False,0.053089069912560176
non-targeting_00021,1.369413180034476,0.007,True,0.5725758389403052,False,0.13653450345586435
non-targeting_00022,0.9791196085993992,0.025,True,0.8166380361106735,False,-0.009164251831414715
non-targeting_00023,13.100168450199787,0.0,True,0.0,True,1.1172768801230841
non-targeting_00025,2.509602700406097,0.0,True,0.0,True,0.39960497300353776
non-targeting_00026,0.5681746664641096,0.119,False,0.930097279734239,False,-0.24551813432325847
non-targeting_00027,11.785953159699352,0.0,True,0.0,True,1.0713647107685886
non-targeting_00028,1.5946456689450539,0.004,True,0.4225300840076355,False,0.2026641976645374
non-targeting_00029,2.9028217159074874,0.0,True,0.0,True,0.46282036336345045
