,singlePCA,multiPCA,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
chr11:9635435-9636077_21_-,26.551014044130152,0.0,26.551014044130152,0.0,True,0.0,True,1.4240811124367043
chr11:16904729-16905261_16_+,20.33012199591109,0.0,20.33012199591109,0.0,True,0.0,True,1.3081399847370072
chr11:3899852-3900226_19_-,29.840051740026944,0.0,29.840051740026947,0.0,True,0.0,True,1.4747995718297435
chr11:1781615-1781939_38_-,1.5224780753356395,0.0,1.5224780753356395,1.0,False,1.0,False,0.1825510472298333
chr11:20099676-20099839_10_-,3.7038651184745133,0.0,3.703865118474514,0.0,True,0.0,True,0.5686551628455279
chr11:20008959-20009258_6_-,2.6851373909365135,0.0,2.6851373909365144,0.0,True,0.0,True,0.4289665122326099
chr11:12864408-12865023_19_+,10.836781810129807,0.0,10.836781810129809,0.0,True,0.0,True,1.0349003292863077
chr11:11834885-11835163_10_+,1.1014675754466197,0.0,1.1014675754466197,0.0,True,0.0,True,0.0419717170910747
chr11:3429589-3429768_17_+,19.345991468495875,0.0,19.345991468495875,0.0,True,0.0,True,1.2865909919152556
chr11:12766511-12766574_3_+,2.2669843159987177,0.0,2.2669843159987177,0.0,True,0.0,True,0.3554485154953866
chr11:1285887-1286079_2_-,20.865743088628673,0.0,20.865743088628676,0.0,True,0.0,True,1.3194338557884155
chr11:9587334-9588102_21_+,2.844644309187797,0.0,2.844644309187796,0.0,True,0.0,True,0.4540279704800336
chr11:12834426-12834780_4_-,25.23029004112253,0.0,25.230290041122533,0.0,True,0.0,True,1.4019222430873337
chr11:3425773-3426204_4_+,0.8518340610621262,0.0,0.8518340610621262,0.0,True,0.0,True,-0.0696449984069266
chr11:9634658-9635138_17_-,18.613018914896568,0.0,18.613018914896568,0.0,True,0.0,True,1.2698168186841912
chr11:1283640-1284234_40_-,18.260629756781483,0.0,18.260629756781483,0.0,True,0.0,True,1.2615157510284538
chr11:12701849-12702182_6_-,10.575635493535518,0.0,10.575635493535518,0.0,True,0.0,True,1.024306473734398
chr11:2440889-2441236_8_-,0.30506996339504333,0.0,0.3050699633950433,1.0,False,1.0,False,-0.5156005500565323
chr11:537250-537635_36_+,1.3963338603891282,0.0,1.396333860389127,0.0,True,0.0,True,0.1449892695690192
chr11:2440889-2441236_12_+,45.088076951059534,0.0,45.088076951059534,0.0,True,0.0,True,1.654061712632953
chr11:2909553-2909996_19_-,0.61315229241794,0.0,0.61315229241794,0.0,True,0.0,True,-0.212431643683384
chr11:1595831-1596187_61_+,16.53733288091089,0.0,16.537332880910885,0.0,True,0.0,True,1.218465468426702
chr11:9340870-9341001_9_+,0.4578285535658244,0.0,0.4578285535658253,1.0,False,1.0,False,-0.3392971250092907
chr11:1804107-1804560_31_-,0.5874640994537677,0.0,0.5874640994537685,1.0,False,1.0,False,-0.2310186684358339
chr11:9023169-9023743_22_+,3.019079428580211,0.0,3.019079428580211,0.0,True,0.0,True,0.4798745389721933
chr11:6393188-6393352_18_+,2.9151069612305207,0.0,2.9151069612305207,0.0,True,0.0,True,0.4646544945392732
chr11:2933807-2934169_15_-,0.688748815643069,0.0,0.6887488156430699,0.0,True,0.0,True,-0.1619391349425129
chr11:13162438-13162692_6_-,0.9275666281199522,0.0,0.9275666281199512,1.0,False,1.0,False,-0.0326548847473647
chr11:3666023-3666484_42_+,3.2935191142600946,0.0,3.2935191142600946,0.0,True,0.0,True,0.517660188255321
chr11:2799163-2801099_179_-,40.49871627411392,0.0,40.49871627411392,0.0,True,0.0,True,1.607441257192334
chr11:551678-551880_3_+,0.9768470875796798,0.0,0.9768470875796798,1.0,False,1.0,False,-0.0101734139862554
chr11:14929328-14929529_4_-,1.7066621537146478,0.0,1.7066621537146478,0.0,True,0.0,True,0.2321475578463537
chr11:5617134-5617668_12_-,2.418930955198019,0.0,2.418930955198018,0.0,True,0.0,True,0.3836234722459431
chr11:2553896-2555395_84_+,10.993154874558266,0.0,10.993154874558268,0.0,True,0.0,True,1.041122346471463
chr11:5526714-5526942_6_-,1.5132382207460022,0.0,1.5132382207460022,0.0,True,0.0,True,0.1799073019898943
chr11:14916313-14916920_16_-,0.6436513722603507,0.0,0.6436513722603507,0.0,True,0.0,True,-0.1913493004977763
chr11:10511739-10511825_3_-,2.474591865125517,0.0,2.474591865125518,0.0,True,0.0,True,0.3935035809099702
chr11:10466273-10466656_27_-,1.2770831215729306,0.0,1.2770831215729306,0.0,True,0.0,True,0.1062191651300001
chr11:12863698-12864397_14_-,1.1793014633944807,0.0,1.1793014633944807,0.0,True,0.0,True,0.0716248374558488
chr11:12599133-12600214_13_-,3.8919015464341404,0.0,3.891901546434141,0.0,True,0.0,True,0.5901618453729858
chr11:5218907-5219141_2_-,14.674689562300276,0.0,14.674689562300276,0.0,True,0.0,True,1.1665689226756313
chr11:9623029-9623285_1_-,5.496173705350219,0.0,5.49617370535022,0.0,True,0.0,True,0.7400604500491185
chr11:13894497-13895524_33_+,1.0712960637358115,0.0,1.0712960637358115,0.0,True,0.0,True,0.0299095091867308
chr11:12180519-12180794_12_-,1.232021942754698,0.0,1.2320219427546988,0.0,True,0.0,True,0.0906184428384878
chr11:1533749-1534025_3_-,2.5620259021212153,0.0,2.5620259021212157,0.0,True,0.0,True,0.4085835161547442
chr11:12208984-12209410_14_-,12.348686111939688,0.0,12.348686111939688,0.0,True,0.0,True,1.0916207515479308
chr11:2790307-2790647_8_-,1.3525202380520094,0.0,1.3525202380520085,0.0,True,0.0,True,0.1311437722692196
chr11:690929-691358_32_+,1.0110668904981797,0.0,1.0110668904981797,0.0,True,0.0,True,0.0047798887396404
chr11:4006158-4006564_15_-,7.118501243990221,0.0,7.11850124399022,0.0,True,0.0,True,0.8523885652686571
chr11:551678-551880_10_-,0.36203790675383907,0.0,0.362037906753839,1.0,False,1.0,False,-0.4412459547924267
chr11:1433764-1433875_5_+,6.601991193254994,0.0,6.601991193254994,0.0,True,0.0,True,0.8196749406663147
chr11:1785033-1785338_17_-,1.8381054895645228,0.0,1.8381054895645228,0.0,True,0.0,True,0.2643704320887853
chr11:5012186-5012772_22_-,15.237985168399074,0.0,15.237985168399074,0.0,True,0.0,True,1.1829275465249849
chr11:355351-355535_3_-,4.086152939184894,0.0,4.086152939184894,0.0,True,0.0,True,0.6113146176564467
chr11:9634658-9635138_9_-,4.091185693740739,0.0,4.091185693740739,0.0,True,0.0,True,0.6118491920226208
chr11:13894497-13895524_22_-,1.2308014267032465,0.0,1.2308014267032463,1.0,False,1.0,False,0.0901879909951382
chr11:13136403-13136789_12_+,14.164469164124505,0.0,14.164469164124505,0.0,True,0.0,True,1.1512003032891154
chr11:9639705-9639825_6_-,0.5896026924719369,0.0,0.5896026924719369,0.0,True,0.0,True,-0.2294405419009809
chr11:15671503-15672440_75_-,0.9485689421581869,0.0,0.948568942158186,0.0,True,0.0,True,-0.0229310990285832
chr11:2888381-2889755_28_+,0.24195116654791704,0.0,0.241951166547917,1.0,False,1.0,False,-0.6162722796347045
chr11:2292210-2292477_1_+,2.5537254321037333,0.0,2.5537254321037324,0.0,True,0.0,True,0.4071742015678249
chr11:10738286-10738854_26_+,1.3283274631311395,0.0,1.3283274631311386,0.0,True,0.0,True,0.1233051517637454
