,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,ncells,significant_adj_new
838,0.010178558119067316_0.7182674431585703,INO-1001 (3-Aminobenzamide),34.11497437944945,0.2,False,0.9999999993783459,False,93.56757037876461,98.10529031274157,995.3333,6,False (lost)
839,0.010178558119067316_0.7182674431585703,IOX2,18.564944852613976,0.8,False,0.999999999999994,False,71.06050373927367,68.64118656059516,964.1667,6,False (lost)
840,0.010178558119067316_0.7182674431585703,ITSA-1 (ITSA1),51.4410347908119,0.15,False,0.999999992358538,False,98.64262597584586,90.92934109554162,760.0,6,False (lost)
841,0.010178558119067316_0.7182674431585703,Iniparib (BSI-201),42.237610579206546,0.15,False,0.999999992358538,False,94.27942459386031,91.40636254317587,918.3333,6,False (lost)
842,0.010178558119067316_0.7182674431585703,Ivosidenib (AG-120),26.37819912154592,0.45,False,0.9999999999996553,False,68.59814159490203,55.90320800291991,1282.3334,6,False (lost)
843,0.010178558119067316_0.7182674431585703,JNJ-7706621,35.20167396719374,0.25,False,0.9999999999573337,False,82.21219484487267,74.30783965721336,1006.5,6,False (lost)
844,0.010178558119067316_0.7182674431585703,JNJ-26854165 (Serdemetan),83.3476313114418,0.0,True,0.0,True,108.67192944433134,79.08135151188263,550.0,6,True
845,0.010178558119067316_0.7182674431585703,KW-2449,29.847737874674777,0.0,True,0.0,True,69.2915737137674,53.8205334875218,1408.6666,6,True
846,0.010178558119067316_0.7182674431585703,Ki8751,42.3733183449058,0.05,False,0.9995888616355285,False,92.24025939926564,87.19232438828728,883.5,6,False
847,0.010178558119067316_0.7182674431585703,Ki16425,12.804618439893702,0.9,False,0.999999999999994,False,57.568848407582244,47.41820230993254,1144.8334,6,False
848,0.010178558119067316_0.7182674431585703,Lapatinib (GW-572016) Ditosylate,49.405718580162926,0.1,False,0.9999986099154762,False,94.86363469223932,85.40667473897747,866.8333,6,False (lost)
849,0.010178558119067316_0.7182674431585703,Lenalidomide (CC-5013),25.81506908889871,0.2,False,0.9999999993783459,False,73.93107582518832,67.13220649613969,1044.3334,6,False (lost)
850,0.010178558119067316_0.7182674431585703,Linifanib (ABT-869),18.702612350081907,0.4,False,0.9999999999983649,False,60.20444265063217,46.79139688584422,1872.3334,6,False (lost)
851,0.010178558119067316_0.7182674431585703,Lomustine ,21.96510403005246,0.95,False,0.999999999999994,False,92.02991149717765,107.17984289896461,632.6667,6,False (lost)
852,0.010178558119067316_0.7182674431585703,"Luminespib (AUY-922, NVP-AUY922)",48.51292026106792,0.1,False,0.9999986099154762,False,87.03577355719678,70.6437507879874,955.1667,6,False (lost)
853,0.010178558119067316_0.7182674431585703,M344,20.55344539464639,0.35,False,0.9999999999983649,False,56.933786966575425,38.39925247316623,1838.0,6,False (lost)
854,0.010178558119067316_0.7182674431585703,MC1568,38.73483479806414,0.0,True,0.0,True,86.11437191797549,78.57903297254855,914.3333,6,True
855,0.010178558119067316_0.7182674431585703,MK-0752,22.606307524809978,0.85,False,0.999999999999994,False,81.010460975331,84.49973836051379,2428.6667,6,False
856,0.010178558119067316_0.7182674431585703,MK-5108 (VX-689),35.335724495771956,0.0,True,0.0,True,81.18741375744155,72.12422695377293,1079.0,6,True
857,0.010178558119067316_0.7182674431585703,MLN8054,28.406784853468167,0.2,False,0.9999999993783459,False,71.19830120226129,59.07494148571618,2319.3333,6,False (lost)
858,0.010178558119067316_0.7182674431585703,Maraviroc,43.12954791442459,0.25,False,0.9999999999573337,False,90.42695660028863,82.80948922081441,902.1667,6,False (lost)
859,0.010178558119067316_0.7182674431585703,Meprednisone,31.828619167899006,0.25,False,0.9999999999573337,False,88.17392631953301,89.60435740582878,942.5,6,False
860,0.010178558119067316_0.7182674431585703,Mercaptopurine (6-MP),22.55595710855883,0.55,False,0.999999999999994,False,75.43175744237675,73.39268171085641,1501.8334,6,False (lost)
861,0.010178558119067316_0.7182674431585703,Mesna ,33.67583608971813,0.25,False,0.9999999999573337,False,100.10424671602067,111.61778127698497,540.3333,6,False (lost)
862,0.010178558119067316_0.7182674431585703,Mocetinostat (MGCD0103),37.1620743576774,0.05,False,0.9995888616355285,False,72.1839361454758,52.290921867935964,1306.8334,6,False (lost)
863,0.010178558119067316_0.7182674431585703,Momelotinib (CYT387),20.34973542002035,0.55,False,0.999999999999994,False,67.94862139103444,60.63263129671035,754.0,6,False
864,0.010178558119067316_0.7182674431585703,Motesanib Diphosphate (AMG-706),18.79124138569847,0.7,False,0.999999999999994,False,70.56264221956587,67.41916698809501,1127.1666,6,False (lost)
865,0.010178558119067316_0.7182674431585703,NVP-BSK805 2HCl,54.67999154829165,0.05,False,0.9995888616355285,False,104.60199241355726,99.60911721348462,1313.3334,6,False (lost)
866,0.010178558119067316_0.7182674431585703,Navitoclax (ABT-263),26.00669691610551,0.3,False,0.9999999999899547,False,69.23958319542477,57.55759340940577,1379.6666,6,False (lost)
867,0.010178558119067316_0.7182674431585703,Nilotinib (AMN-107),27.201046460606364,0.15,False,0.999999992358538,False,72.69252139218271,63.26912025842085,1462.6666,6,False (lost)
868,0.010178558119067316_0.7182674431585703,Nintedanib (BIBF 1120),23.65917563250376,0.2,False,0.9999999993783459,False,75.69891076861114,72.82376983938029,1324.0,6,False (lost)
869,0.010178558119067316_0.7182674431585703,Obatoclax Mesylate (GX15-070),31.257368204144782,0.2,False,0.9999999993783459,False,82.40824271112588,78.64424115276874,666.1667,6,False (lost)
870,0.010178558119067316_0.7182674431585703,Ofloxacin,30.224868868692496,0.35,False,0.9999999999983649,False,91.89095064613964,98.64215635824856,916.3333,6,False (lost)
871,0.010178558119067316_0.7182674431585703,PCI-34051,27.20657902374697,0.2,False,0.9999999993783459,False,78.76932694565666,75.41719880222811,1268.1666,6,False (lost)
872,0.010178558119067316_0.7182674431585703,PD98059,19.042060025002513,0.7,False,0.999999999999994,False,67.23427536093908,60.51161463153738,1540.6666,6,False (lost)
873,0.010178558119067316_0.7182674431585703,PD173074,23.829370652029723,0.35,False,0.9999999999983649,False,65.04999266348294,51.35573860959795,1316.1666,6,False (lost)
874,0.010178558119067316_0.7182674431585703,PF-3845,19.059516509229695,0.65,False,0.999999999999994,False,62.83149070781595,51.68858884106397,1611.1666,6,False (lost)
875,0.010178558119067316_0.7182674431585703,PF-573228,20.611490394629698,0.3,False,0.9999999999899547,False,66.9563131126236,58.38625976527927,1610.8334,6,False (lost)
876,0.010178558119067316_0.7182674431585703,PFI-1 (PF-6405761),25.385653959768405,0.3,False,0.9999999999899547,False,73.18326722969886,66.06600443429107,964.0,6,False (lost)
877,0.010178558119067316_0.7182674431585703,PHA-680632,50.21728978187295,0.0,True,0.0,True,74.53298305018777,43.93380025316438,1354.5,6,True
878,0.010178558119067316_0.7182674431585703,PJ34,22.42015688432673,0.7,False,0.999999999999994,False,73.44804948602292,69.56106602238086,1292.5,6,False (lost)
879,0.010178558119067316_0.7182674431585703,Panobinostat (LBH589),46.02820496250176,0.0,True,0.0,True,85.76475392857759,70.58642682931516,776.0,6,True
880,0.010178558119067316_0.7182674431585703,"Patupilone (EPO906, Epothilone B)",37.81612345253532,0.15,False,0.999999992358538,False,82.08677372861798,71.44254793936247,1094.6666,6,False (lost)
881,0.010178558119067316_0.7182674431585703,Pelitinib (EKB-569),22.344996788015905,0.8,False,0.999999999999994,False,83.221512830218,89.18315280708192,722.8333,6,False (lost)
882,0.010178558119067316_0.7182674431585703,Pirarubicin,28.099540734062387,0.15,False,0.999999992358538,False,70.63770306293515,58.2609893264697,1387.3334,6,False (lost)
883,0.010178558119067316_0.7182674431585703,Pracinostat (SB939),66.45654352340226,0.0,True,0.0,True,96.07631405789938,70.78120852705824,710.1667,6,True
884,0.010178558119067316_0.7182674431585703,Prednisone ,27.227011258594686,0.35,False,0.9999999999983649,False,74.96401452640588,67.78614172887886,1202.1666,6,False (lost)
885,0.010178558119067316_0.7182674431585703,Quercetin,21.069651799920223,0.65,False,0.999999999999994,False,70.19003486622162,64.39554186718482,949.0,6,False
886,0.010178558119067316_0.7182674431585703,Quisinostat (JNJ-26481585) 2HCl,72.79556076705546,0.0,True,0.0,True,94.13559773013372,60.56075862787375,1100.6666,6,True
887,0.010178558119067316_0.7182674431585703,RG108,24.4608439757218,0.35,False,0.9999999999983649,False,82.31678645830623,85.25785287555239,1434.8334,6,False (lost)
888,0.010178558119067316_0.7182674431585703,Raltitrexed,26.037241747660914,0.3,False,0.9999999999899547,False,71.4182596261124,61.88440143922566,2112.8333,6,False (lost)
889,0.010178558119067316_0.7182674431585703,Ramelteon,74.5925226014493,0.0,True,0.0,True,106.09655972962183,82.68572079245611,729.6667,6,True
890,0.010178558119067316_0.7182674431585703,Regorafenib (BAY 73-4506),20.21809503671888,0.6,False,0.999999999999994,False,65.37357054937974,55.61416999670236,1382.3334,6,False
891,0.010178558119067316_0.7182674431585703,Resminostat,27.213961109580026,0.5,False,0.9999999999998863,False,70.70706554714647,59.28529391937465,746.5,6,False (lost)
892,0.010178558119067316_0.7182674431585703,Resveratrol,29.883323579899724,0.15,False,0.999999992358538,False,75.77697107448256,66.75574250372716,871.3333,6,False (lost)
893,0.010178558119067316_0.7182674431585703,Rigosertib (ON-01910),20.967945268598157,0.7,False,0.999999999999994,False,74.05432427953599,72.22582722513559,704.8333,6,False (lost)
894,0.010178558119067316_0.7182674431585703,"Roscovitine (Seliciclib,CYC202)",34.78604308165603,0.2,False,0.9999999993783459,False,84.6996298161452,79.69834048529614,950.6667,6,False
895,0.010178558119067316_0.7182674431585703,Roxadustat (FG-4592),27.713237243205356,0.2,False,0.9999999993783459,False,70.09406360785214,57.56001390716069,1147.5,6,False (lost)
896,0.010178558119067316_0.7182674431585703,"Rucaparib (AG-014699,PF-01367338) phosphate",44.8759151443612,0.1,False,0.9999986099154762,False,96.2232979001151,92.65580459053076,788.1667,6,False (lost)
897,0.010178558119067316_0.7182674431585703,Ruxolitinib (INCB018424),37.55481609900812,0.15,False,0.999999992358538,False,81.72210466290139,70.97451716145639,806.1667,6,False (lost)
898,0.010178558119067316_0.7182674431585703,S3I-201,58.485468566465656,0.0,True,0.0,True,119.89695722164723,126.39356981149051,463.83334,6,True
899,0.010178558119067316_0.7182674431585703,S-Ruxolitinib (INCB018424),13.116795978866037,0.9,False,0.999999999999994,False,60.56859983730955,53.10552763041483,1469.6666,6,False (lost)
900,0.010178558119067316_0.7182674431585703,SB431542,19.386365390180686,1.0,False,1.0,False,74.137213768462,73.97318608140512,2274.6667,6,False (lost)
901,0.010178558119067316_0.7182674431585703,SGI-1776 free base,23.91190130033945,0.5,False,0.9999999999998863,False,71.45456377424394,64.08235018281019,1476.6666,6,False
902,0.010178558119067316_0.7182674431585703,SL-327,33.635239058239534,0.25,False,0.9999999999573337,False,90.73169630293005,92.91327748228233,636.0,6,False (lost)
903,0.010178558119067316_0.7182674431585703,SNS-314,45.624575245348396,0.0,True,0.0,True,73.35988116394176,46.18031101719687,2141.5,6,True
904,0.010178558119067316_0.7182674431585703,SRT1720 HCl,44.52913161462767,0.05,False,0.9995888616355285,False,95.1944006855814,90.94479369119686,625.1667,6,False (lost)
905,0.010178558119067316_0.7182674431585703,SRT2104 (GSK2245840),20.319663240640764,0.7,False,0.999999999999994,False,66.5018975918999,57.76925587782081,1646.0,6,False (lost)
906,0.010178558119067316_0.7182674431585703,SRT3025 HCl,103.34785096992348,0.0,True,0.0,True,116.6162772462368,74.9698274572119,823.1667,6,True
907,0.010178558119067316_0.7182674431585703,Selisistat (EX 527),28.31226670857535,0.15,False,0.999999992358538,False,71.63840783819259,60.0496729024716,792.8333,6,False (lost)
908,0.010178558119067316_0.7182674431585703,Sirtinol,21.00016004364933,0.65,False,0.999999999999994,False,63.79522198720776,51.67540786542796,1012.0,6,False (lost)
909,0.010178558119067316_0.7182674431585703,Sodium Phenylbutyrate,23.594214083719024,0.85,False,0.999999999999994,False,88.70051651966372,98.89194289027019,1529.0,6,False (lost)
910,0.010178558119067316_0.7182674431585703,Sorafenib Tosylate,28.51667818498906,0.45,False,0.9999999999996553,False,83.98752746375084,84.54350067717438,1148.5,6,False (lost)
911,0.010178558119067316_0.7182674431585703,Streptozotocin (STZ),40.918445432116144,0.15,False,0.999999992358538,False,93.07066207927666,90.30800266109894,570.0,6,False (lost)
912,0.010178558119067316_0.7182674431585703,TAK-901,20.042938446544014,0.6,False,0.999999999999994,False,73.12406692917367,71.29031934646508,1443.1666,6,False (lost)
913,0.010178558119067316_0.7182674431585703,TG101209,34.12338495211671,0.3,False,0.9999999999899547,False,96.13079368732083,103.22332635718669,1226.1666,6,False (lost)
914,0.010178558119067316_0.7182674431585703,TGX-221,40.09259934393262,0.05,False,0.9995888616355285,False,85.67495580350183,76.34243619773281,682.8333,6,False
915,0.010178558119067316_0.7182674431585703,TMP195,56.08074535717218,0.0,True,0.0,True,110.18383810763507,109.37205479275973,766.3333,6,True
916,0.010178558119067316_0.7182674431585703,Tacedinaline (CI994),26.410014992174695,0.55,False,0.999999999999994,False,83.27575016282839,85.22660926814387,1047.3334,6,False (lost)
917,0.010178558119067316_0.7182674431585703,Tanespimycin (17-AAG),37.29691746371536,0.1,False,0.9999986099154762,False,87.02546956598674,81.83914560291988,717.6667,6,False (lost)
918,0.010178558119067316_0.7182674431585703,Tazemetostat (EPZ-6438),53.498438071100736,0.0,True,0.0,True,94.23642086567712,80.05952759491527,855.5,6,True
919,0.010178558119067316_0.7182674431585703,"Temsirolimus (CCI-779, NSC 683864)",31.29272179251973,0.35,False,0.9999999999983649,False,88.27515492586508,90.3427119938722,864.3333,6,False (lost)
920,0.010178558119067316_0.7182674431585703,Thalidomide,14.052768556457224,0.75,False,0.999999999999994,False,56.45009108489814,43.93253754800082,1368.5,6,False (lost)
921,0.010178558119067316_0.7182674431585703,Thiotepa,47.93916108847924,0.0,True,0.0,True,84.41478255352222,65.97552795322696,1016.6667,6,True
922,0.010178558119067316_0.7182674431585703,Tie2 kinase inhibitor,54.22618928395893,0.05,False,0.9995888616355285,False,90.00446748660164,70.86786962390612,1790.0,6,False (lost)
923,0.010178558119067316_0.7182674431585703,Tofacitinib (CP-690550) Citrate,32.129561833862624,0.25,False,0.9999999999573337,False,73.489017741527,59.93359758385312,1888.1666,6,False (lost)
924,0.010178558119067316_0.7182674431585703,Toremifene Citrate,43.419530287557805,0.0,True,0.0,True,89.09562951033666,79.85685266777729,573.1667,6,True
925,0.010178558119067316_0.7182674431585703,"Tozasertib (VX-680, MK-0457)",39.32467988417342,0.0,True,0.0,True,82.38830902423496,70.53706209895826,1175.0,6,True
926,0.010178558119067316_0.7182674431585703,Trametinib (GSK1120212),33.12418315373813,0.3,False,0.9999999999899547,False,89.6128413757112,91.18662353234603,1447.5,6,False (lost)
927,0.010178558119067316_0.7182674431585703,Tranylcypromine (2-PCPA) HCl,35.889344246503185,0.15,False,0.999999992358538,False,77.4577585728589,64.11129683387645,1606.5,6,False (lost)
928,0.010178558119067316_0.7182674431585703,Triamcinolone Acetonide,16.149404292281517,0.65,False,0.999999999999994,False,56.247229053998495,41.43017775037727,1355.0,6,False (lost)
929,0.010178558119067316_0.7182674431585703,Trichostatin A (TSA),54.88003199762291,0.05,False,0.9995888616355285,False,99.21956004034334,88.64421201772556,642.0,6,False (lost)
930,0.010178558119067316_0.7182674431585703,Tubastatin A HCl,28.375589138651875,0.05,False,0.9995888616355285,False,70.02761748953971,56.76476977508925,1515.8334,6,False (lost)
931,0.010178558119067316_0.7182674431585703,Tucidinostat (Chidamide),26.237059607293986,0.25,False,0.9999999999573337,False,75.09663779136059,69.04133991008894,692.6667,6,False (lost)
932,0.010178558119067316_0.7182674431585703,UNC0379,35.44810905019469,0.25,False,0.9999999999573337,False,95.0378675783117,99.71275004109049,814.5,6,False (lost)
933,0.010178558119067316_0.7182674431585703,UNC0631,10.639729364608613,1.0,False,1.0,False,58.83862035612227,52.12263528229769,1635.1666,6,False (lost)
934,0.010178558119067316_0.7182674431585703,UNC1999,22.829871410180445,0.2,False,0.9999999993783459,False,55.59207076078917,33.43939404605966,2344.6667,6,False (lost)
935,0.010178558119067316_0.7182674431585703,Valproic acid sodium salt (Sodium valproate),25.922699046377275,0.45,False,0.9999999999996553,False,80.83834666027614,80.83911820883675,874.3333,6,False
936,0.010178558119067316_0.7182674431585703,Vandetanib (ZD6474),21.45812054004189,0.6,False,0.999999999999994,False,71.22684106075586,66.0806855161316,2466.8333,6,False (lost)
937,0.010178558119067316_0.7182674431585703,Veliparib (ABT-888),47.74936849351988,0.15,False,0.999999992358538,False,95.27502020023456,87.88579584161099,677.1667,6,False (lost)
938,0.010178558119067316_0.7182674431585703,WHI-P154,30.753107371780686,0.15,False,0.999999992358538,False,80.15211966925858,74.63625590139821,1203.6666,6,False (lost)
939,0.010178558119067316_0.7182674431585703,WP1066,45.39533970544197,0.1,False,0.9999986099154762,False,94.9401348143663,89.5700538579524,1394.0,6,False
940,0.010178558119067316_0.7182674431585703,XAV-939,19.993596440032945,0.35,False,0.9999999999983649,False,52.53033156628965,30.1521906272081,1327.6666,6,False
941,0.010178558119067316_0.7182674431585703,YM155 (Sepantronium Bromide),74.82216712561072,0.0,True,0.0,True,110.16269750643272,90.58835182191653,585.0,6,True
942,0.010178558119067316_0.7182674431585703,ZM 447439,50.46494918539511,0.05,False,0.9995888616355285,False,97.38497176674608,89.3901182827588,922.6667,6,False (lost)
943,0.010178558119067316_0.7182674431585703,Zileuton,39.805094877264565,0.0,True,0.0,True,80.19364199647686,65.66731305035088,715.5,6,True (gained)
944,0.010178558119067316_0.7182674431585703,control,0.0,0.0,True,0.0,control,54.914876065338234,54.914876065338234,1370.0,6,control
945,0.010178558119067316_1.0,2-Methoxyestradiol (2-MeOE2),11.464167702615981,0.0,True,0.0,True,190.55310804251425,181.6746201880266,2844.7527,6,True
946,0.010178558119067316_1.0,(+)-JQ1,20.76229135960517,0.0,True,0.0,True,186.16613132991174,163.60254310583238,2578.6626,6,True
947,0.010178558119067316_1.0,A-366,1.3673018295709483,0.0,True,0.0,True,187.0219287407619,184.70912745756692,2805.3513,6,True
948,0.010178558119067316_1.0,ABT-737,2.349471681784962,0.0,True,0.0,True,189.19713779647518,188.07737571677947,3396.3806,6,True
949,0.010178558119067316_1.0,AC480 (BMS-599626),3.9781653120127203,0.0,True,0.0,True,184.59923716709372,177.2528808277888,3245.8857,6,True
950,0.010178558119067316_1.0,AG-490 (Tyrphostin B42),4.030521857514742,0.0,True,0.0,True,187.16720383613372,182.3364576203668,3182.552,6,True
951,0.010178558119067316_1.0,AG-14361,3.322855741674772,0.0,True,0.0,True,182.82173610659,174.35318827711933,3382.6956,6,True
952,0.010178558119067316_1.0,AICAR (Acadesine),1.8171321486339878,0.0,True,0.0,True,188.6138272128601,187.44309408270027,3354.3167,6,True
953,0.010178558119067316_1.0,AMG-900,4.25422440206188,0.0,True,0.0,True,194.54642038245427,196.87118816846075,3934.9048,6,True
954,0.010178558119067316_1.0,AR-42,30.162764123719,0.0,True,0.0,True,199.7514136300742,181.3726349420435,3138.263,6,True
955,0.010178558119067316_1.0,AT9283,11.19794211683356,0.0,True,0.0,True,196.31786833944614,193.4703663676728,4143.2026,6,True
956,0.010178558119067316_1.0,AZ 960,2.587349929388779,0.0,True,0.0,True,187.02533372803688,183.49588933229907,3219.737,6,True
957,0.010178558119067316_1.0,AZD1480,2.4883228834677595,0.0,True,0.0,True,190.88638813948904,191.3170252011244,3227.282,6,True
958,0.010178558119067316_1.0,Abexinostat (PCI-24781),32.89902125650249,0.0,True,0.0,True,198.50019842275708,176.13394739462575,2730.9429,6,True
959,0.010178558119067316_1.0,Alendronate sodium trihydrate,4.420552867082023,0.0,True,0.0,True,193.80357771515207,195.2191743688362,3334.787,6,True
960,0.010178558119067316_1.0,Alisertib (MLN8237),16.471559967866398,0.0,True,0.0,True,200.45932377738015,196.47965939250798,3471.0432,6,True
961,0.010178558119067316_1.0,Altretamine,1.4151698082658868,0.1,False,0.659438373711885,False,189.48904863818916,189.59549927372652,3070.2527,6,False
962,0.010178558119067316_1.0,Alvespimycin (17-DMAG) HCl,7.965159025119817,0.0,True,0.0,True,186.23832858471206,176.5440699499184,3532.3357,6,True
963,0.010178558119067316_1.0,Aminoglutethimide ,2.9247808813819063,0.0,True,0.0,True,193.27122311865747,195.65023716154712,3341.2456,6,True
964,0.010178558119067316_1.0,Amisulpride,1.7156739561013978,0.0,True,0.0,True,189.13590097997476,188.5886998094622,3360.2007,6,True
965,0.010178558119067316_1.0,Anacardic Acid,1.2050974928179414,0.1,False,0.659438373711885,False,185.2986925055715,181.42485932393913,3156.5483,6,False
966,0.010178558119067316_1.0,Andarine,1.881614921852929,0.0,True,0.0,True,187.16618364621482,184.4833241761908,3213.251,6,True
967,0.010178558119067316_1.0,Aurora A Inhibitor I,10.816698800956033,0.0,True,0.0,True,193.10851893916313,187.43291088298432,2905.0347,6,True
968,0.010178558119067316_1.0,Avagacestat (BMS-708163),1.5347053719424082,0.0,True,0.0,True,185.57713406890758,181.65213457148684,3417.3564,6,True
969,0.010178558119067316_1.0,Azacitidine ,10.560845042427701,0.0,True,0.0,True,191.5018013885905,184.4753295403674,2887.3547,6,True
970,0.010178558119067316_1.0,BMS-265246,5.125778028363101,0.0,True,0.0,True,192.66937001466775,192.24553380658648,3374.4238,6,True
971,0.010178558119067316_1.0,BMS-536924,3.5925462849494068,0.0,True,0.0,True,192.71169676843417,193.863419057533,3268.0034,6,True
972,0.010178558119067316_1.0,BMS-754807,4.933977940312417,0.0,True,0.0,True,199.3550645568575,205.8087229790167,2932.2664,6,True
973,0.010178558119067316_1.0,BMS-911543,11.931759044558362,0.0,True,0.0,True,192.87543555869664,185.851683878449,2719.3564,6,True
974,0.010178558119067316_1.0,BRD4770,1.8366331537885117,0.05,False,0.659438373711885,False,185.37679454547867,180.94952774278292,3082.1714,6,False
975,0.010178558119067316_1.0,Barasertib (AZD1152-HQPA),12.61762909207556,0.0,True,0.0,True,200.4393284932187,200.29359969997594,3956.0588,6,True
976,0.010178558119067316_1.0,"Baricitinib (LY3009104, INCB028050)",2.08679734319756,0.0,True,0.0,True,184.4983168920171,178.94240824645073,3106.2976,6,True
977,0.010178558119067316_1.0,Belinostat (PXD101),22.59874560767784,0.0,True,0.0,True,200.3885127102087,190.21085161835362,2766.8684,6,True
978,0.010178558119067316_1.0,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),12.712518760046976,0.0,True,0.0,True,193.33535243058114,185.99075790672939,2783.6177,6,True
979,0.010178558119067316_1.0,Bosutinib (SKI-606),2.9636458851374528,0.0,True,0.0,True,180.06995325404029,169.2088324285572,3553.1262,6,True
980,0.010178558119067316_1.0,Busulfan ,2.684162166122235,0.0,True,0.0,True,188.93258702141475,187.21358368232134,3303.0762,6,True
981,0.010178558119067316_1.0,CEP-33779,2.0264263885603384,0.0,True,0.0,True,183.38360095110508,176.7733473192639,3013.5415,6,True
982,0.010178558119067316_1.0,CUDC-101,7.222960184034122,0.0,True,0.0,True,188.6140846053442,182.03778083226837,3104.102,6,True
983,0.010178558119067316_1.0,CUDC-907,35.2147699589263,0.0,True,0.0,True,193.7279857503876,164.273773347463,2949.7024,6,True
984,0.010178558119067316_1.0,CYC116,2.997330847427037,0.0,True,0.0,True,191.97080559105518,192.9768521402974,3216.8218,6,True
985,0.010178558119067316_1.0,Capecitabine ,3.5188869046083084,0.0,True,0.0,True,188.8337286068485,186.18114211470277,3300.346,6,True
986,0.010178558119067316_1.0,Carmofur,2.272594723313432,0.0,True,0.0,True,187.88902131369434,185.53801970968934,3422.9014,6,True
987,0.010178558119067316_1.0,Cediranib (AZD2171),3.9757657741139667,0.0,True,0.0,True,183.55986290528557,175.17653184207126,3142.0503,6,True
988,0.010178558119067316_1.0,Celecoxib,2.3842483695851513,0.0,True,0.0,True,188.3696128063535,186.38754904873593,3542.526,6,True
989,0.010178558119067316_1.0,"Cerdulatinib (PRT062070, PRT2070)",3.6128611183589783,0.0,True,0.0,True,182.54767625010953,173.51506318747417,3645.5657,6,True
990,0.010178558119067316_1.0,Cimetidine ,2.1348935704088206,0.0,True,0.0,True,187.2111797773156,184.32003778983648,3602.384,6,True
991,0.010178558119067316_1.0,Clevudine ,1.246160304569372,0.05,False,0.659438373711885,False,182.66899974508482,176.12441099121435,3109.6072,6,False
992,0.010178558119067316_1.0,Costunolide,3.1252918944134933,0.0,True,0.0,True,188.44347018456966,185.7942202803399,3320.296,6,True
993,0.010178558119067316_1.0,Crizotinib (PF-02341066),3.389951462534725,0.0,True,0.0,True,187.61850402105486,183.87962838518908,3717.9065,6,True
994,0.010178558119067316_1.0,Curcumin,2.3339927195592622,0.05,False,0.659438373711885,False,186.4009989391083,182.5005769642714,3384.334,6,False
995,0.010178558119067316_1.0,Cyclocytidine HCl,3.107886636394653,0.0,True,0.0,True,189.46148409848487,187.84765336618918,3540.815,6,True
996,0.010178558119067316_1.0,Dacinostat (LAQ824),61.424554809449006,0.0,True,0.0,True,206.28733756221717,163.18269212059943,2802.6316,6,True
997,0.010178558119067316_1.0,Danusertib (PHA-739358),15.941826409759727,0.0,True,0.0,True,195.65767667833492,187.4060987525242,3538.2698,6,True
998,0.010178558119067316_1.0,Daphnetin,1.8995812329177397,0.0,True,0.0,True,183.5804849731967,177.29396051908972,3203.0432,6,True
999,0.010178558119067316_1.0,Dasatinib,13.01031500430014,0.0,True,0.0,True,180.47015226593115,159.96256133317624,3580.431,6,True
1000,0.010178558119067316_1.0,Decitabine,16.61571796339652,0.0,True,0.0,True,192.63177764193395,180.68040912608546,2896.7112,6,True
1001,0.010178558119067316_1.0,Disulfiram ,1.8117693046041268,0.05,False,0.659438373711885,False,190.39269184813236,191.00618619727467,3575.2163,6,False
1002,0.010178558119067316_1.0,Divalproex Sodium,7.95912148192204,0.0,True,0.0,True,191.0029161460232,186.07928261573846,2800.4775,6,True
1003,0.010178558119067316_1.0,Droxinostat,1.9203267744232733,0.0,True,0.0,True,185.09740161031897,180.30704825182875,3317.5312,6,True
1004,0.010178558119067316_1.0,EED226,6.507310128913787,0.0,True,0.0,True,190.74019117097185,187.005644018644,2936.213,6,True
1005,0.010178558119067316_1.0,ENMD-2076,3.8010199826037763,0.0,True,0.0,True,192.80601263674566,193.84357709650163,3518.948,6,True
1006,0.010178558119067316_1.0,ENMD-2076 L-(+)-Tartaric acid ,4.807384741326985,0.0,True,0.0,True,189.40961171090586,186.04441048609883,3498.8323,6,True
1007,0.010178558119067316_1.0,Ellagic acid,14.363669672536275,0.0,True,0.0,True,194.04881688704174,185.76653590716128,2682.6714,6,True
1008,0.010178558119067316_1.0,Entacapone,3.6631809618098146,0.0,True,0.0,True,180.36318243653412,169.0957557168725,3437.0415,6,True
1009,0.010178558119067316_1.0,Entinostat (MS-275),7.2482936671086975,0.0,True,0.0,True,189.71534505505912,184.21496824862362,3470.7993,6,True
1010,0.010178558119067316_1.0,Enzastaurin (LY317615),2.259720544111474,0.0,True,0.0,True,184.75871013091242,179.29027152332745,3181.839,6,True
1011,0.010178558119067316_1.0,Epothilone A,6.356708297596612,0.0,True,0.0,True,192.4392526110486,190.55436873011467,3831.9204,6,True
1012,0.010178558119067316_1.0,FLLL32,12.591796231761919,0.0,True,0.0,True,193.93848368689478,187.31774294764173,2816.9775,6,True
1013,0.010178558119067316_1.0,Fasudil (HA-1077) HCl,10.639501870781146,0.0,True,0.0,True,195.31057048229152,192.01421089941599,2820.3857,6,True
1014,0.010178558119067316_1.0,"Fedratinib (SAR302503, TG101348)",3.777084950327179,0.0,True,0.0,True,180.5581130459368,169.37171294716052,3345.796,6,True
1015,0.010178558119067316_1.0,Filgotinib (GLPG0634),0.9577805535955406,0.05,False,0.659438373711885,False,184.56274277218398,180.2002767963865,2973.967,6,False
