,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,ncells,significant_adj_new
2503,0.038174356827180955_0.3263043563534428,Clevudine ,3.580308779292473,0.06,False,0.9999395949824068,False,28.48211385506345,21.23529280109459,664.4783,23,False
2504,0.038174356827180955_0.3263043563534428,Costunolide,3.301570036933761,0.22,False,0.9999999999838021,False,31.063799559377976,26.677402952082357,554.43475,23,False (lost)
2505,0.038174356827180955_0.3263043563534428,Crizotinib (PF-02341066),3.145789785196996,0.16,False,0.999999999421807,False,30.698551683378426,26.10268745182003,514.13043,23,False
2506,0.038174356827180955_0.3263043563534428,Curcumin,3.316614213646396,0.3,False,0.9999999999975882,False,32.21492123986041,28.96460213633459,634.43475,23,False
2507,0.038174356827180955_0.3263043563534428,Cyclocytidine HCl,3.260571865444298,0.2,False,0.999999999982502,False,31.094462922719348,26.77972785025457,431.0435,23,False (lost)
2508,0.038174356827180955_0.3263043563534428,Dacinostat (LAQ824),5.373617860994209,0.04,True,0.9988596854007157,False,31.790247484226352,26.05825097771866,368.73914,23,False (lost)
2509,0.038174356827180955_0.3263043563534428,Danusertib (PHA-739358),3.3479333043376656,0.24,False,0.9999999999952435,False,31.977782923554738,28.45900641303199,566.0,23,False (lost)
2510,0.038174356827180955_0.3263043563534428,Daphnetin,3.6449442809038217,0.1,False,0.9999997424145314,False,29.923847001519725,24.0541235923958,570.86957,23,False (lost)
2511,0.038174356827180955_0.3263043563534428,Dasatinib,4.402596745978208,0.0,True,0.0,True,31.163699228229852,25.77617558074166,505.6087,23,True
2512,0.038174356827180955_0.3263043563534428,Decitabine,5.554508515756773,0.0,True,0.0,True,30.148323485162056,22.593512324827504,514.34784,23,True
2513,0.038174356827180955_0.3263043563534428,Disulfiram ,3.458193729333935,0.22,False,0.9999999999838021,False,31.798229893840553,27.98963992860734,478.86957,23,False
2514,0.038174356827180955_0.3263043563534428,Divalproex Sodium,2.6990078295062645,0.42,False,0.9999999999995008,False,30.647034326820457,26.446434694394835,445.56522,23,False (lost)
2515,0.038174356827180955_0.3263043563534428,Droxinostat,3.1196662440324943,0.16,False,0.999999999421807,False,29.887893975792895,24.507495577813465,618.087,23,False
2516,0.038174356827180955_0.3263043563534428,EED226,2.9298419404477585,0.34,False,0.99999999999877,False,31.3787125871175,27.6789571040474,446.65216,23,False (lost)
2517,0.038174356827180955_0.3263043563534428,ENMD-2076,2.414163958314056,0.58,False,0.9999999999997433,False,30.682784775705645,26.802779463357403,477.6087,23,False (lost)
2518,0.038174356827180955_0.3263043563534428,ENMD-2076 L-(+)-Tartaric acid ,3.3364733757020204,0.3,False,0.9999999999975882,False,32.89397017836478,30.302840851287716,384.08694,23,False (lost)
2519,0.038174356827180955_0.3263043563534428,Ellagic acid,4.5365646534487,0.04,True,0.9988596854007157,False,31.783765686613805,26.882340590039078,375.3913,23,False (lost)
2520,0.038174356827180955_0.3263043563534428,Entacapone,5.51443442956419,0.0,True,0.0,True,31.569511740548855,25.475962921793688,663.73914,23,True
2521,0.038174356827180955_0.3263043563534428,Entinostat (MS-275),3.289148082095629,0.18,False,0.9999999999175443,False,32.85904415690705,30.28031410197865,480.86957,23,False (lost)
2522,0.038174356827180955_0.3263043563534428,Enzastaurin (LY317615),3.145558742471273,0.24,False,0.9999999999952435,False,30.999489836251215,26.704794800291328,437.52173,23,False (lost)
2523,0.038174356827180955_0.3263043563534428,Epothilone A,2.094342846794838,0.82,False,0.9999999999997433,False,31.09122309960044,27.93947722266621,544.5217,23,False (lost)
2524,0.038174356827180955_0.3263043563534428,FLLL32,1.9233797100882342,0.7,False,0.9999999999997433,False,28.899714378166518,23.72742291650496,715.86957,23,False (lost)
2525,0.038174356827180955_0.3263043563534428,Fasudil (HA-1077) HCl,2.8247766961827026,0.32,False,0.9999999999981136,False,31.830997813206775,28.688592800491012,332.56522,23,False (lost)
2526,0.038174356827180955_0.3263043563534428,"Fedratinib (SAR302503, TG101348)",3.9216661396160646,0.08,False,0.9999968685191765,False,32.635047428640625,29.199802587925355,429.0,23,False (lost)
2527,0.038174356827180955_0.3263043563534428,Filgotinib (GLPG0634),2.7592541722824464,0.28,False,0.9999999999952435,False,29.768591847242416,24.629303392462557,657.1739,23,False
2528,0.038174356827180955_0.3263043563534428,Flavopiridol HCl,4.190751237595499,0.06,False,0.9999395949824068,False,30.40540202971844,24.47142669210155,512.8261,23,False (lost)
2529,0.038174356827180955_0.3263043563534428,"Fluorouracil (5-Fluoracil, 5-FU)",4.391618609448905,0.06,False,0.9999395949824068,False,30.093549652347484,23.64685456550624,578.087,23,False (lost)
2530,0.038174356827180955_0.3263043563534428,Fulvestrant,4.496058190528032,0.08,False,0.9999968685191765,False,30.199327611137942,23.75397090200802,516.56525,23,False (lost)
2531,0.038174356827180955_0.3263043563534428,G007-LK,2.726397344673657,0.4,False,0.9999999999994362,False,30.408237961089462,25.941452447765435,455.69565,23,False (lost)
2532,0.038174356827180955_0.3263043563534428,GSK1070916,4.6561774135075,0.04,True,0.9988596854007157,False,32.82592804870138,28.847052554155425,548.5217,23,False (lost)
2533,0.038174356827180955_0.3263043563534428,GSK J1,2.1338366804950795,0.84,False,0.9999999999997433,False,31.331584318079084,28.380705825923258,478.82608,23,False (lost)
2534,0.038174356827180955_0.3263043563534428,GSK-LSD1 2HCl,3.1953559752664162,0.2,False,0.999999999982502,False,29.790147135132734,24.236312165259218,441.69565,23,False (lost)
2535,0.038174356827180955_0.3263043563534428,Gandotinib (LY2784544),4.003980707621871,0.1,False,0.9999997424145314,False,29.678074585010226,23.203542332658746,565.087,23,False (lost)
2536,0.038174356827180955_0.3263043563534428,Givinostat (ITF2357),4.2762149193836265,0.1,False,0.9999997424145314,False,32.60563745680979,28.786433864496118,363.9565,23,False (lost)
2537,0.038174356827180955_0.3263043563534428,Glesatinib?(MGCD265),5.201326079622085,0.0,True,0.0,True,29.132506644756816,20.915061080151713,872.5217,23,True
2538,0.038174356827180955_0.3263043563534428,Hesperadin,5.144410548782012,0.0,True,0.0,True,29.3368756279184,21.380714577314947,500.6087,23,True
2539,0.038174356827180955_0.3263043563534428,INO-1001 (3-Aminobenzamide),2.0896627284841927,0.8,False,0.9999999999997433,False,31.499292099022945,28.760295339821862,479.43478,23,False (lost)
2540,0.038174356827180955_0.3263043563534428,IOX2,2.478249756007841,0.56,False,0.9999999999997433,False,31.318290068503934,28.009704251260196,462.86957,23,False
2541,0.038174356827180955_0.3263043563534428,ITSA-1 (ITSA1),3.132725878456462,0.2,False,0.999999999982502,False,31.700218428544922,28.11908484889355,389.47827,23,False (lost)
2542,0.038174356827180955_0.3263043563534428,Iniparib (BSI-201),2.091287436995053,0.8,False,0.9999999999997433,False,30.438449505935964,26.636985445137046,485.08694,23,False (lost)
2543,0.038174356827180955_0.3263043563534428,Ivosidenib (AG-120),2.9535468056853986,0.38,False,0.9999999999994362,False,31.913331299476564,28.724489663527887,403.3913,23,False (lost)
2544,0.038174356827180955_0.3263043563534428,JNJ-7706621,3.8040095206784414,0.1,False,0.9999997424145314,False,31.014911359547106,26.077187068675943,471.43478,23,False (lost)
2545,0.038174356827180955_0.3263043563534428,JNJ-26854165 (Serdemetan),2.5928040564982737,0.58,False,0.9999999999997433,False,30.48025655274972,26.21908291926133,475.17392,23,False (lost)
2546,0.038174356827180955_0.3263043563534428,KW-2449,2.5116567492527793,0.56,False,0.9999999999997433,False,31.640006887982775,28.619730896972925,403.13043,23,False (lost)
2547,0.038174356827180955_0.3263043563534428,Ki8751,2.2638560116910114,0.7,False,0.9999999999997433,False,31.167482727730714,27.92248331403057,505.13043,23,False
2548,0.038174356827180955_0.3263043563534428,Ki16425,1.6908127399652813,0.9,False,0.9999999999997433,False,29.720924620840968,25.602410371976823,604.913,23,False
2549,0.038174356827180955_0.3263043563534428,Lapatinib (GW-572016) Ditosylate,2.6123682145929266,0.32,False,0.9999999999981136,False,29.15969448646095,23.55839462858914,620.04346,23,False (lost)
2550,0.038174356827180955_0.3263043563534428,Lenalidomide (CC-5013),2.4859966221154863,0.52,False,0.9999999999997433,False,30.12737447752246,25.6201262031896,544.34784,23,False
2551,0.038174356827180955_0.3263043563534428,Linifanib (ABT-869),2.9686297839087885,0.26,False,0.9999999999952435,False,31.238581887064953,27.35990786048129,494.69565,23,False (lost)
2552,0.038174356827180955_0.3263043563534428,Lomustine ,3.476227150911221,0.24,False,0.9999999999952435,False,31.438867343419957,27.252881406188862,463.78262,23,False (lost)
2553,0.038174356827180955_0.3263043563534428,"Luminespib (AUY-922, NVP-AUY922)",2.691388661044357,0.38,False,0.9999999999994362,False,30.51826956659063,26.196524342397062,754.43475,23,False (lost)
2554,0.038174356827180955_0.3263043563534428,M344,3.0808060774792807,0.28,False,0.9999999999952435,False,31.35927011422574,27.48910802123237,555.087,23,False (lost)
2555,0.038174356827180955_0.3263043563534428,MC1568,2.9945392678302696,0.28,False,0.9999999999952435,False,31.07398175739996,27.004798117229807,425.34784,23,False (lost)
2556,0.038174356827180955_0.3263043563534428,MK-0752,3.4496998534562735,0.12,False,0.9999999718393022,False,31.299750839082346,27.001175694968587,624.6957,23,False
2557,0.038174356827180955_0.3263043563534428,MK-5108 (VX-689),2.909542659971372,0.36,False,0.9999999999993844,False,30.916155858733454,26.774142927755705,566.6087,23,False (lost)
2558,0.038174356827180955_0.3263043563534428,MLN8054,3.391165660433394,0.14,False,0.9999999964494126,False,29.963217456655393,24.386643123137556,459.47827,23,False (lost)
2559,0.038174356827180955_0.3263043563534428,Maraviroc,4.007767788928504,0.02,True,0.9696533263128934,False,30.393354421566134,24.63031492446394,553.0,23,False (lost)
2560,0.038174356827180955_0.3263043563534428,Meprednisone,3.4733550614792605,0.1,False,0.9999997424145314,False,32.15798947983178,28.693997768444465,351.78262,23,False
2561,0.038174356827180955_0.3263043563534428,Mercaptopurine (6-MP),3.159329081381749,0.28,False,0.9999999999952435,False,31.85465220930218,28.40134920748277,532.0,23,False (lost)
2562,0.038174356827180955_0.3263043563534428,Mesna ,2.5359414659635533,0.5,False,0.9999999999997433,False,30.71250720230901,26.74044680891463,572.913,23,False (lost)
2563,0.038174356827180955_0.3263043563534428,Mocetinostat (MGCD0103),3.798831533763945,0.1,False,0.9999997424145314,False,31.131268950657976,26.315080237812175,514.73914,23,False (lost)
2564,0.038174356827180955_0.3263043563534428,Momelotinib (CYT387),3.5255210649100306,0.2,False,0.999999999982502,False,31.376583893555654,27.079020592461447,354.0,23,False
2565,0.038174356827180955_0.3263043563534428,Motesanib Diphosphate (AMG-706),2.5325070735031545,0.48,False,0.9999999999997433,False,32.246800637901174,29.812468072559362,575.2174,23,False
2566,0.038174356827180955_0.3263043563534428,NVP-BSK805 2HCl,3.1049308126071438,0.32,False,0.9999999999981136,False,31.937096177994864,28.620635413642756,409.69565,23,False (lost)
2567,0.038174356827180955_0.3263043563534428,Navitoclax (ABT-263),2.3451550410163193,0.62,False,0.9999999999997433,False,32.04319901750177,29.592616864247375,376.73914,23,False (lost)
2568,0.038174356827180955_0.3263043563534428,Nilotinib (AMN-107),2.7894227520615757,0.44,False,0.9999999999997433,False,30.353735647097228,25.769422412393045,444.17392,23,False (lost)
2569,0.038174356827180955_0.3263043563534428,Nintedanib (BIBF 1120),3.6453717943956434,0.18,False,0.9999999999175443,False,31.339067905659274,26.88413788718306,452.47827,23,False
2570,0.038174356827180955_0.3263043563534428,Obatoclax Mesylate (GX15-070),2.324478310776229,0.48,False,0.9999999999997433,False,30.12991241663814,25.786720392760202,477.9565,23,False (lost)
2571,0.038174356827180955_0.3263043563534428,Ofloxacin,2.716933100252284,0.3,False,0.9999999999975882,False,30.882131320011343,26.898703410030578,472.34784,23,False (lost)
2572,0.038174356827180955_0.3263043563534428,PCI-34051,2.4326739428054864,0.68,False,0.9999999999997433,False,32.25843967566557,29.935579278785827,368.26086,23,False (lost)
2573,0.038174356827180955_0.3263043563534428,PD98059,3.8764405574096017,0.08,False,0.9999968685191765,False,31.384115258879127,26.74316383060882,604.34784,23,False (lost)
2574,0.038174356827180955_0.3263043563534428,PD173074,4.044607193889782,0.06,False,0.9999395949824068,False,30.438837865315353,24.684442407001097,642.087,23,False (lost)
2575,0.038174356827180955_0.3263043563534428,PF-3845,3.0851511774306815,0.2,False,0.999999999982502,False,28.18737221169588,21.14096711622124,726.1739,23,False (lost)
2576,0.038174356827180955_0.3263043563534428,PF-573228,3.4888637485553176,0.08,False,0.9999968685191765,False,29.581156050077006,23.524822221858862,632.7826,23,False (lost)
2577,0.038174356827180955_0.3263043563534428,PFI-1 (PF-6405761),2.5387708896488235,0.48,False,0.9999999999997433,False,30.458067465196198,26.228737911003744,519.65216,23,False (lost)
2578,0.038174356827180955_0.3263043563534428,PHA-680632,3.233273917272186,0.24,False,0.9999999999952435,False,30.73135212868953,26.08080421036704,505.82608,23,False (lost)
2579,0.038174356827180955_0.3263043563534428,PJ34,3.310050469560963,0.14,False,0.9999999964494126,False,29.8957096452815,24.332742691262197,586.087,23,False
2580,0.038174356827180955_0.3263043563534428,Panobinostat (LBH589),9.154456216412434,0.0,True,0.0,True,30.61320737798295,19.92333240981363,497.0435,23,True
2581,0.038174356827180955_0.3263043563534428,"Patupilone (EPO906, Epothilone B)",2.564468690399501,0.48,False,0.9999999999997433,False,29.563039622274065,24.412984424408794,731.3913,23,False (lost)
2582,0.038174356827180955_0.3263043563534428,Pelitinib (EKB-569),3.0670672978608096,0.24,False,0.9999999999952435,False,29.700631443103482,24.185569458606327,686.913,23,False (lost)
2583,0.038174356827180955_0.3263043563534428,Pirarubicin,2.446802989974124,0.5,False,0.9999999999997433,False,30.421893598806115,26.24835807789827,642.8261,23,False (lost)
2584,0.038174356827180955_0.3263043563534428,Pracinostat (SB939),3.7844804302648924,0.04,True,0.9988596854007157,False,29.4860227852518,23.03893901049888,698.913,23,False (lost)
2585,0.038174356827180955_0.3263043563534428,Prednisone ,3.1387943387672976,0.2,False,0.999999999982502,False,28.97167381681737,22.655927165127615,789.913,23,False (lost)
2586,0.038174356827180955_0.3263043563534428,Quercetin,3.9948848591061648,0.12,False,0.9999999718393022,False,29.319062700450367,22.494614412054723,955.913,23,False
2587,0.038174356827180955_0.3263043563534428,Quisinostat (JNJ-26481585) 2HCl,9.503261851418593,0.0,True,0.0,True,33.01122802874806,24.370568076337694,543.6087,23,True
2588,0.038174356827180955_0.3263043563534428,RG108,2.3487938840371356,0.68,False,0.9999999999997433,False,31.241715276585868,27.98601053939477,446.52173,23,False (lost)
2589,0.038174356827180955_0.3263043563534428,Raltitrexed,1.4875390739408232,0.98,False,0.9999999999997433,False,30.300190118356284,26.964215033031913,397.65216,23,False (lost)
2590,0.038174356827180955_0.3263043563534428,Ramelteon,3.455795031106071,0.2,False,0.999999999982502,False,32.500438298340484,29.39645543583507,417.17392,23,False (lost)
2591,0.038174356827180955_0.3263043563534428,Regorafenib (BAY 73-4506),2.667956183820131,0.44,False,0.9999999999997433,False,29.357691202029667,23.898800090499368,581.56525,23,False
2592,0.038174356827180955_0.3263043563534428,Resminostat,4.893469086344915,0.02,True,0.9696533263128934,False,32.16737397477672,27.292652733468703,480.47827,23,False (lost)
2593,0.038174356827180955_0.3263043563534428,Resveratrol,3.7881408736229005,0.12,False,0.9999999718393022,False,30.076832753901765,24.216898504440795,503.69565,23,False (lost)
2594,0.038174356827180955_0.3263043563534428,Rigosertib (ON-01910),2.778230819796242,0.36,False,0.9999999999993844,False,29.542742291728388,24.158627633920712,712.86957,23,False (lost)
2595,0.038174356827180955_0.3263043563534428,"Roscovitine (Seliciclib,CYC202)",2.7050599086089946,0.32,False,0.9999999999981136,False,30.76056923164758,26.667452424946337,427.6087,23,False
2596,0.038174356827180955_0.3263043563534428,Roxadustat (FG-4592),2.6487723536020624,0.38,False,0.9999999999994362,False,30.362185617870797,25.926972752399706,411.65216,23,False (lost)
2597,0.038174356827180955_0.3263043563534428,"Rucaparib (AG-014699,PF-01367338) phosphate",3.1922851687660696,0.14,False,0.9999999964494126,False,29.845900469974325,24.35088964144275,421.34784,23,False (lost)
2598,0.038174356827180955_0.3263043563534428,Ruxolitinib (INCB018424),2.83910521636394,0.36,False,0.9999999999993844,False,31.01294871821176,27.038166090319752,610.3043,23,False (lost)
2599,0.038174356827180955_0.3263043563534428,S3I-201,2.4486172909868387,0.62,False,0.9999999999997433,False,30.589379267101535,26.581515113476396,726.95654,23,False
2600,0.038174356827180955_0.3263043563534428,S-Ruxolitinib (INCB018424),3.305759058443435,0.12,False,0.9999999718393022,False,30.754526179039836,26.054667169896398,616.087,23,False
2601,0.038174356827180955_0.3263043563534428,SB431542,2.13965973336132,0.8,False,0.9999999999997433,False,30.491658093973307,26.69503032484546,561.56525,23,False (lost)
2602,0.038174356827180955_0.3263043563534428,SGI-1776 free base,2.9076570893136378,0.46,False,0.9999999999997433,False,32.07545935230257,29.094635485551688,457.17392,23,False
2603,0.038174356827180955_0.3263043563534428,SL-327,4.146340805702529,0.04,True,0.9988596854007157,False,30.73337247115138,25.171778006860404,520.6957,23,False (lost)
2604,0.038174356827180955_0.3263043563534428,SNS-314,4.027914234973359,0.0,True,0.0,True,29.037874322359006,21.899208280004817,600.4783,23,True
2605,0.038174356827180955_0.3263043563534428,SRT1720 HCl,2.1733847544964533,0.68,False,0.9999999999997433,False,30.61693814217091,26.91186540010554,462.0435,23,False
2606,0.038174356827180955_0.3263043563534428,SRT2104 (GSK2245840),3.2455791617480685,0.12,False,0.9999999718393022,False,30.704494187724602,26.014783083961305,433.17392,23,False (lost)
2607,0.038174356827180955_0.3263043563534428,SRT3025 HCl,2.851943986584125,0.4,False,0.9999999999994362,False,31.728169454571997,28.455768792820038,423.08694,23,False (lost)
2608,0.038174356827180955_0.3263043563534428,Selisistat (EX 527),2.524990520757278,0.72,False,0.9999999999997433,False,32.07278486578968,29.47195308108225,367.69565,23,False (lost)
2609,0.038174356827180955_0.3263043563534428,Sirtinol,3.4075799078085325,0.08,False,0.9999968685191765,False,30.892954844371854,26.229703651195347,522.65216,23,False (lost)
2610,0.038174356827180955_0.3263043563534428,Sodium Phenylbutyrate,4.128400403341949,0.0,True,0.0,True,29.82566384505518,23.37430115702858,441.82608,23,True (gained)
2611,0.038174356827180955_0.3263043563534428,Sorafenib Tosylate,2.661303539144818,0.44,False,0.9999999999997433,False,32.30542850769992,29.8009273465152,479.86957,23,False (lost)
2612,0.038174356827180955_0.3263043563534428,Streptozotocin (STZ),3.083656860197145,0.24,False,0.9999999999952435,False,31.500809300078643,27.769335610220313,405.52173,23,False (lost)
2613,0.038174356827180955_0.3263043563534428,TAK-901,3.218696687196406,0.34,False,0.99999999999877,False,31.908528247887965,28.44973367883969,761.56525,23,False (lost)
2614,0.038174356827180955_0.3263043563534428,TG101209,3.4045443357678167,0.12,False,0.9999999718393022,False,32.00703024823004,28.460890030952417,464.13043,23,False (lost)
2615,0.038174356827180955_0.3263043563534428,TGX-221,3.074204794231626,0.2,False,0.999999999982502,False,31.250314613961308,27.277798303951155,411.26086,23,False
2616,0.038174356827180955_0.3263043563534428,TMP195,2.330521891239975,0.72,False,0.9999999999997433,False,30.905125230192727,27.331102439405644,427.78262,23,False (lost)
2617,0.038174356827180955_0.3263043563534428,Tacedinaline (CI994),2.6478154547567954,0.5,False,0.9999999999997433,False,31.252898351709028,27.709355118921415,451.17392,23,False (lost)
2618,0.038174356827180955_0.3263043563534428,Tanespimycin (17-AAG),1.993118122219471,0.82,False,0.9999999999997433,False,29.077826846522218,24.013909441085126,696.4783,23,False (lost)
2619,0.038174356827180955_0.3263043563534428,Tazemetostat (EPZ-6438),3.0271439886968494,0.24,False,0.9999999999952435,False,31.24106314130307,27.306356164169472,469.0435,23,False (lost)
2620,0.038174356827180955_0.3263043563534428,"Temsirolimus (CCI-779, NSC 683864)",3.2707222373259484,0.26,False,0.9999999999952435,False,33.43726002016115,31.455171673256515,327.73914,23,False (lost)
2621,0.038174356827180955_0.3263043563534428,Thalidomide,3.1691480101711775,0.16,False,0.999999999421807,False,30.989369975993018,26.660965812075013,571.2174,23,False
2622,0.038174356827180955_0.3263043563534428,Thiotepa,2.993882954343171,0.22,False,0.9999999999838021,False,30.74611565290639,26.349722221729774,470.6087,23,False (lost)
2623,0.038174356827180955_0.3263043563534428,Tie2 kinase inhibitor,2.9332992697100124,0.4,False,0.9999999999994362,False,31.42022659921286,27.75852779897589,520.43475,23,False (lost)
2624,0.038174356827180955_0.3263043563534428,Tofacitinib (CP-690550) Citrate,3.5700963379550856,0.2,False,0.999999999982502,False,31.129220466226297,26.53971846475768,692.913,23,False (lost)
2625,0.038174356827180955_0.3263043563534428,Toremifene Citrate,3.3825191601206868,0.18,False,0.9999999999175443,False,30.516214375004694,25.501283460148862,573.913,23,False (lost)
2626,0.038174356827180955_0.3263043563534428,"Tozasertib (VX-680, MK-0457)",2.8263611512336766,0.38,False,0.9999999999994362,False,30.534985626701353,26.0949839724292,531.3913,23,False (lost)
2627,0.038174356827180955_0.3263043563534428,Trametinib (GSK1120212),4.901351776016604,0.0,True,0.0,True,29.270320646608727,21.490663387461016,770.73914,23,True
2628,0.038174356827180955_0.3263043563534428,Tranylcypromine (2-PCPA) HCl,2.3043447184490446,0.64,False,0.9999999999997433,False,30.456037168430782,26.45910348867268,433.9565,23,False (lost)
2629,0.038174356827180955_0.3263043563534428,Triamcinolone Acetonide,3.021811367808745,0.26,False,0.9999999999952435,False,31.5735182559845,27.97659901442042,448.9565,23,False (lost)
2630,0.038174356827180955_0.3263043563534428,Trichostatin A (TSA),3.104803102719096,0.2,False,0.999999999982502,False,31.3473486207041,27.44126800894927,576.1739,23,False (lost)
2631,0.038174356827180955_0.3263043563534428,Tubastatin A HCl,2.8502504757614915,0.34,False,0.99999999999877,False,30.99169419833516,26.984511791169,383.91306,23,False (lost)
2632,0.038174356827180955_0.3263043563534428,Tucidinostat (Chidamide),3.0459066785196924,0.24,False,0.9999999999952435,False,30.86558861086372,26.536644413467922,469.86957,23,False (lost)
2633,0.038174356827180955_0.3263043563534428,UNC0379,3.9992338059097605,0.12,False,0.9999999718393022,False,30.751596639800066,25.355333343950544,456.73914,23,False (lost)
2634,0.038174356827180955_0.3263043563534428,UNC0631,2.9432879111786363,0.26,False,0.9999999999952435,False,30.579301614288337,26.066689187658216,463.30435,23,False
2635,0.038174356827180955_0.3263043563534428,UNC1999,2.67504728844262,0.52,False,0.9999999999997433,False,31.562221427596015,28.300769437009574,554.087,23,False (lost)
2636,0.038174356827180955_0.3263043563534428,Valproic acid sodium salt (Sodium valproate),3.8636155594160044,0.1,False,0.9999997424145314,False,30.211370234880942,24.410498780606048,623.95654,23,False
2637,0.038174356827180955_0.3263043563534428,Vandetanib (ZD6474),4.283118036523412,0.08,False,0.9999968685191765,False,30.488427261041007,24.54511035581876,575.0,23,False (lost)
2638,0.038174356827180955_0.3263043563534428,Veliparib (ABT-888),3.0756038990355634,0.16,False,0.999999999421807,False,27.138420882001398,19.052611735227384,1030.7826,23,False (lost)
2639,0.038174356827180955_0.3263043563534428,WHI-P154,3.101366401731056,0.24,False,0.9999999999952435,False,30.763994593444753,26.27799665541862,515.43475,23,False
2640,0.038174356827180955_0.3263043563534428,WP1066,2.5854949965046004,0.52,False,0.9999999999997433,False,30.97564607208454,27.217171017924645,400.86957,23,False
2641,0.038174356827180955_0.3263043563534428,XAV-939,3.2169361190562356,0.26,False,0.9999999999952435,False,30.213798923362592,25.06203559792911,511.0435,23,False
2642,0.038174356827180955_0.3263043563534428,YM155 (Sepantronium Bromide),6.947175420823719,0.0,True,0.0,True,31.953301171761577,24.8108007929596,311.43478,23,True
2643,0.038174356827180955_0.3263043563534428,ZM 447439,2.701320284719962,0.58,False,0.9999999999997433,False,32.5382160578941,30.226485701328404,383.21738,23,False (lost)
2644,0.038174356827180955_0.3263043563534428,Zileuton,3.5615082301665026,0.08,False,0.9999968685191765,False,30.522156353508997,25.33417834711166,441.78262,23,False
2645,0.038174356827180955_0.3263043563534428,control,0.0,0.0,True,0.0,control,32.14862612973983,32.14862612973983,302.91306,23,control
2646,0.038174356827180955_0.4735678371226443,2-Methoxyestradiol (2-MeOE2),5.0981141367183795,0.16,False,0.9999999998566799,False,43.393333395025365,36.69922022353845,694.43475,23,False (lost)
2647,0.038174356827180955_0.4735678371226443,(+)-JQ1,6.386202754517676,0.06,False,0.9999556685146153,False,43.3776022714167,35.37966935852183,519.43475,23,False (lost)
2648,0.038174356827180955_0.4735678371226443,A-366,4.3478359513946785,0.36,False,0.9999999999999996,False,44.99314805844298,40.6491277356974,602.7826,23,False
2649,0.038174356827180955_0.4735678371226443,ABT-737,2.9392160271978156,0.76,False,1.0,False,45.43779926242995,42.94705006786819,729.13043,23,False (lost)
2650,0.038174356827180955_0.4735678371226443,AC480 (BMS-599626),3.4639613998462906,0.46,False,1.0,False,42.20370828181808,35.95412273399598,744.3043,23,False (lost)
2651,0.038174356827180955_0.4735678371226443,AG-490 (Tyrphostin B42),2.7991592534092504,0.72,False,1.0,False,45.173983247479015,42.55947481175489,723.2174,23,False (lost)
2652,0.038174356827180955_0.4735678371226443,AG-14361,4.95904591371076,0.12,False,0.9999999869220568,False,43.891370070697825,37.834361797891,789.65216,23,False (lost)
2653,0.038174356827180955_0.4735678371226443,AICAR (Acadesine),3.400375549919943,0.54,False,1.0,False,44.02430401375094,39.658900047788066,608.2174,23,False (lost)
2654,0.038174356827180955_0.4735678371226443,AMG-900,7.594911333821848,0.0,True,0.0,True,44.802363033026694,37.02048230243765,970.3043,23,True
2655,0.038174356827180955_0.4735678371226443,AR-42,10.233535531433638,0.0,True,0.0,True,47.302301500930646,39.38173504063378,801.8261,23,True
2656,0.038174356827180955_0.4735678371226443,AT9283,5.756102811671553,0.02,True,0.9702602597866354,False,42.631004279450956,34.51657331743647,807.34784,23,False (lost)
2657,0.038174356827180955_0.4735678371226443,AZ 960,4.451284277784524,0.16,False,0.9999999998566799,False,45.54029102027543,41.639965332972466,587.95654,23,False (lost)
2658,0.038174356827180955_0.4735678371226443,AZD1480,5.927666781399857,0.06,False,0.9999556685146153,False,42.38483421150082,33.852669211807886,632.2174,23,False
2659,0.038174356827180955_0.4735678371226443,Abexinostat (PCI-24781),8.037021187456979,0.02,True,0.9702602597866354,False,46.16118186543626,39.29601011362164,571.95654,23,False (lost)
2660,0.038174356827180955_0.4735678371226443,Alendronate sodium trihydrate,3.091785870083932,0.8,False,1.0,False,45.228324141301705,42.37552998272559,605.6957,23,False (lost)
2661,0.038174356827180955_0.4735678371226443,Alisertib (MLN8237),3.9645682468424823,0.3,False,0.9999999999999961,False,43.795667825224314,38.637434973812255,910.5217,23,False (lost)
2662,0.038174356827180955_0.4735678371226443,Altretamine,2.227237891710679,0.98,False,1.0,False,44.54531764948245,41.87406497746033,751.5217,23,False
2663,0.038174356827180955_0.4735678371226443,Alvespimycin (17-DMAG) HCl,5.601374618434363,0.0,True,0.0,True,41.772062698769176,32.95341834931011,770.65216,23,True
2664,0.038174356827180955_0.4735678371226443,Aminoglutethimide ,3.126882083731587,0.64,False,1.0,False,43.85006293689874,39.583911360272,738.26086,23,False (lost)
2665,0.038174356827180955_0.4735678371226443,Amisulpride,4.543760582689458,0.26,False,0.999999999999966,False,42.81391624503546,36.09473947758757,1004.6087,23,False
2666,0.038174356827180955_0.4735678371226443,Anacardic Acid,2.7882278854763882,0.7,False,1.0,False,43.405031444663834,39.03250257405739,636.913,23,False
2667,0.038174356827180955_0.4735678371226443,Andarine,4.683538390966703,0.18,False,0.9999999999627199,False,42.169441294081714,34.66601176740285,934.3913,23,False
2668,0.038174356827180955_0.4735678371226443,Aurora A Inhibitor I,2.868720755098913,0.74,False,1.0,False,44.10285952881884,40.34766587274488,506.73914,23,False (lost)
