,63(mod)_pBA580,Gal4-4(mod)_pBA582,IER3IP1_pDS002,SEC61B_pDS033,ASCC3_pDS052,DNAJC19_pDS026,HSPA9_pDS088,HSPA5_pDS017,YIPF5_pDS186,SAMM50_pDS156,TARS_pDS405,XRN1_pDS411,GBF1_pDS043,TIMM23_pDS284,DAD1_pDS499,SEC61A1_pDS032,AMIGO3_pDS434,SRPRB_pDS404,SRP68_pDS403,UFM1_pDS040,TELO2_pDS496,FECH_pDS494,MRPL39_pDS498,IARS2_pDS091,SCYL1_pDS160,DARS_pDS495,IDH3A_pDS393,DERL2_pDS042,SEC63_pDS218,TTI2_pDS408,SYVN1_pDS442,SEC61G_pDS440,SPCS3_pDS402,OST4_pDS353,ATP5B_pDS055,SLMO2_pDS433,FARSB_pDS390,TMED10_pDS036,PSMD4_pDS488,EIF2B4_pDS491,SLC35B1_pDS046,EIF2B2_pDS463,ASCC3_pDS051,DDRGK1_pDS041,GMPPB_pDS391,SLC39A7_pDS219,SRPR_pDS482,TIMM44_pDS430,SPCS2_pDS401,UFL1_pDS410,PDIA6_pDS029,IER3IP1_pDS110,YIPF5_pDS226,MRGBP_pDS124,SCYL1_pDS159,P4HB_pDS397,MANF_pDS027,PTDSS1_pDS478,TTI1_pDS407,DNAJC19_pDS074,MARS_pDS394,SRP72_pDS505,MTHFD1_pDS395,EIF2S1_pDS386,DHDDS_pDS383,NEDD8_pDS396,TMED2_pDS175,GNPNAT1_pDS506,CARS_pDS460,STT3A_pDS011,HYOU1_pDS089,ARHGAP22_pDS458,SEC61B_pDS162,CHERP_pDS024,SARS_pDS467,TMEM167A_pDS038,KCTD16_pDS096,SEC61A1_pDS031,SOCS1_pDS479,AARS_pDS381,SEL1L_pDS373,IARS2_pDS090,EIF2B3_pDS508,HSD17B12_pDS087,DDOST_pDS382,CCND3_pDS006,QARS_pDS510,HARS_pDS466,ATF4_pBA608,HSPA5_pDS371,COPZ1_pDS462,CAD_pDS468,PPWD1_pDS398,COPB1_pDS065,GBF1_pDS044,EIF2AK3_pBA572,*
PDIA6_pDS029,0.09414783800887432,0.08451583767624914,0.09782572386258058,0.07869380438286593,0.0948278826517517,0.06223176771887002,0.04651440713842143,0.06796468918857011,0.09741226022245457,0.07515105929725277,0.07437234017222973,0.07229185065821217,0.0761649430995026,0.08245767653623817,0.07791184251946096,0.06091528144612453,0.09806253300227777,0.07068251747969233,0.09308806725458824,0.07283832012369852,0.07972236015074924,0.08254428903101937,0.07783364180264843,0.055226015339071705,0.08741989689496646,0.08021531056407188,0.08352178222751434,0.08787705283191946,0.08410627696331226,0.07564986158307482,0.07737733224612763,0.07477646209827096,0.08695349412024972,0.06751107024071996,0.07897330537767651,0.05857551608647371,0.07518309410900795,0.08533042118994283,0.08471999503574382,0.07540981346882311,0.08953910322939757,0.0688423644881546,0.09929840078790596,0.0878824085968678,0.08554274554855736,0.09630740812833498,0.07663245603400692,0.05907981688320233,0.10010375227039608,0.0874192147003045,0.0,0.0826149175265165,0.08578058362983403,0.1036715959426398,0.07012220043001823,0.06955296430722092,0.0806756244275443,0.06797396168210502,0.06170732318038395,0.060978820291647085,0.07494470792077629,0.0816310792580564,0.09055102930479428,0.04471875849531591,0.0617221436627198,0.0730203874757989,0.09093487294620524,0.09074506896404973,0.03757183780171778,0.08896127640429842,0.08058911411589678,0.07884674808947033,0.09103773491080167,0.08153374553109975,0.055068046438809526,0.07805786179498252,0.08337234788440526,0.06340734168878315,0.0898576619178433,0.05406592961003208,0.08544498231309296,0.053938454656493356,0.04950595301319991,0.08009063204700358,0.07004206844047392,0.09502172687848329,0.042758798717452424,0.051595136917513856,0.09370192466176294,0.05161308088124426,0.05802205603977006,0.07832520564496964,0.09193502045398745,0.06367273764318371,0.052409132781126015,0.06302949381623622,0.07857036951933233
IER3IP1_pDS110,0.08153619066017372,0.07145913221804408,0.08988614913628272,0.08681236499748646,0.08981162255900374,0.07148414539890209,0.045844991040064495,0.07714291258713761,0.10107760475566269,0.0942505565935148,0.06651688456448684,0.07380392454567969,0.06416250890483549,0.10095849307409946,0.08745386033307803,0.06066196238520387,0.07730379372098313,0.08546764555267375,0.07914897593782366,0.07248890894601139,0.06207249016769897,0.07136154224518253,0.08670787536268441,0.056254354644566885,0.07527807013628794,0.09763894921177657,0.07378298714455865,0.0898754230391148,0.08580059044288738,0.08493243306451963,0.07300796070440715,0.08272535012236995,0.08370409547766462,0.08461707290031864,0.08161449253309526,0.06340529700247664,0.08512907377075046,0.07702762204735579,0.08485408005410074,0.08537516703025674,0.08021343440228398,0.08554370214885135,0.09382540479697632,0.08612679005116886,0.07856170905087367,0.0940123435958936,0.0787215394079757,0.06715889028390284,0.09108876727801628,0.08783782140190298,0.0826149175265165,0.0,0.09369563506778857,0.05684853960677593,0.06852190394498012,0.06143150781575585,0.05976269214788847,0.0860635431273455,0.08439195832055614,0.08170159281022438,0.08050260839408793,0.08746557256125974,0.08341694105906283,0.054410309918150726,0.07823297765352079,0.08092999121593043,0.09572023499171138,0.08171463563379468,0.04337857943424375,0.07798350675558055,0.07073342019744251,0.07204667900753683,0.08788518250956419,0.06527111066250774,0.058733423562814656,0.0852112677135779,0.07650462370734362,0.06024530331675412,0.08692013102158912,0.06497386394235019,0.08083890460207233,0.07375971031342413,0.061074638624789145,0.07664499939667407,0.07911315356768389,0.07301319981685048,0.047487767666514386,0.06371448964169345,0.07111807988860487,0.06264970114792176,0.06739293624411141,0.08393765745749321,0.085451245466856,0.07108315155742033,0.058694667795360304,0.07822638153082971,0.07957138114187705
YIPF5_pDS226,0.09745270221444159,0.0785799973949691,0.1066065542416301,0.08380506467765397,0.10010928693575333,0.07025854928187532,0.043586220471870836,0.06245051342750851,0.09359874622819161,0.08349449974709931,0.09339169472932161,0.09010058664382667,0.08340744414025396,0.09559241045107765,0.10752644186849739,0.06048343159592786,0.08057732433426426,0.09615296358149938,0.07611988520349988,0.09500792875184827,0.07558599405459852,0.09246815370675597,0.09218523344345338,0.05024786790375832,0.09879850018189884,0.07723615487749767,0.09173600050137243,0.10545130838231975,0.08705900407985938,0.08630059869395948,0.09639121250302556,0.08367878012211413,0.07672923790402147,0.08225161892338126,0.0839643172913286,0.060932892755651676,0.08903186934678493,0.09995906057484522,0.09931340102651742,0.07775058347016903,0.07828644952652236,0.07005049764337158,0.08782998026750738,0.08371195828837952,0.08302639727971572,0.08463844657082155,0.09188565867016853,0.06780002265764395,0.1021092913879508,0.1033597581180984,0.08578058362983403,0.09369563506778857,0.0,0.08049383195038051,0.08483386920563857,0.07661471297975303,0.0808784590557987,0.10557739317795048,0.11380543921970071,0.07895573433809533,0.09483642226093236,0.09761294525344186,0.11051888819177823,0.04018520689478567,0.06390023765305354,0.0931858161789131,0.0933595489649569,0.09392667993998784,0.034667272054060456,0.09428960819174637,0.0909015481857286,0.09499405538694293,0.10625453472217923,0.1072385122673843,0.056165767303271275,0.10082623449623673,0.08542769784673095,0.06715916927319497,0.09349778419593156,0.05897645070497184,0.0998606235744917,0.057414068114754614,0.049051239816534246,0.097451226758608,0.07505926500611332,0.08746783891800756,0.0448877590075175,0.054392921169394357,0.09564264161776662,0.05403476209776044,0.06687851188992301,0.09175619477102874,0.10028054207340167,0.06507592558844563,0.05224447635945743,0.07977320252562324,0.09032368828925438
MRGBP_pDS124,0.09080588911685514,0.0755137843892268,0.07883395637242571,0.09017868376862069,0.08873516026569717,0.050923495664621565,0.03758768462374029,0.05470905309104397,0.09294368729356856,0.06364393661604834,0.06689228315858793,0.07280759569620819,0.07328204525408037,0.06571605088041879,0.08809174234213209,0.05418300209652284,0.08072665235509428,0.08557143922306926,0.07176085673956499,0.09273401240252237,0.07399835458805891,0.06727339107900397,0.07709939371260013,0.04242701828826438,0.07691619169781082,0.06634538995080572,0.09376398223111723,0.08662333060200482,0.08601934833372574,0.07724381443150202,0.07805918688811046,0.07236210095935244,0.0871406051022559,0.0698068512718152,0.0662504632431297,0.051945724352385425,0.06204571120724081,0.07716932338681154,0.0669966974389779,0.0636346296686902,0.0804906875631881,0.060094918561815966,0.0799405117951235,0.09606878734891525,0.09505283604975368,0.08305149823211144,0.09631868012929629,0.05024614499106354,0.0833341148231661,0.09377041773009752,0.1036715959426398,0.05684853960677593,0.08049383195038051,0.0,0.08209044427567994,0.08026627255584082,0.08584356836112415,0.07498223163121079,0.08450708267198731,0.0541008914085252,0.06881893548635265,0.07664406668574834,0.08889059659902046,0.037009030397309434,0.05800015533479438,0.06136601649746501,0.08933981212846502,0.09022561204031669,0.031156544931112858,0.09613925696011208,0.08569216861238345,0.0824293089595595,0.09410141341323838,0.06213518244884936,0.04828999531488954,0.07925717456170327,0.08281514290570172,0.0674153403062717,0.07672976568438761,0.04377651079905384,0.08900698990460587,0.043714086762989685,0.041846050609989756,0.0865317074295389,0.06204160339305567,0.08169612992998415,0.03698180970250732,0.05176649115597909,0.08181049742830401,0.04409339641068593,0.06293820889370078,0.06535342449154863,0.07415908065995723,0.06335566993826158,0.05295391328810564,0.05919588265392442,0.08249121063752837
SCYL1_pDS159,0.07929389393315281,0.07481707951014753,0.08453708828771223,0.07256770478943458,0.08428022641009092,0.055510634077781326,0.04185263364250363,0.05649241556988322,0.08245010473241712,0.07342403174253935,0.07748889428049718,0.07147417375635429,0.06769422384049376,0.0823145544275474,0.082120397069559,0.05778910892492287,0.0829338935012647,0.07353973390144007,0.07649568013488378,0.08269950915190458,0.07006372566968289,0.07683035361996934,0.08724953881153333,0.046651159755143945,0.06398200424440427,0.08016496142636809,0.08269469189800246,0.07915709079554255,0.07346100347825632,0.0686339252468582,0.07675304554389634,0.07766694336329005,0.07924058329220378,0.0707768703766422,0.07644620227598196,0.060367846935210696,0.06725533193014194,0.08409118060979237,0.07702347457716364,0.0755187066329088,0.07310353605103673,0.06549776032821594,0.08048954870438824,0.08786797439704415,0.0752764400104092,0.08543587538630149,0.07672718115602008,0.0671398251764406,0.08354021091137002,0.0816935250134517,0.07012220043001823,0.06852190394498012,0.08483386920563857,0.08209044427567994,0.0,0.08028250140635881,0.07283215036224142,0.08194117807559917,0.08589710697031219,0.07981349404961224,0.078879566019612,0.08552357903365183,0.10207819931109463,0.04556606999830104,0.06405086588323439,0.08021902073342467,0.08145460330092964,0.08500679325283647,0.042975047193431204,0.06266952580222088,0.07646519964141316,0.08540810848360822,0.08415939601975453,0.0715740608912917,0.05418798138726429,0.08833591867222843,0.08649595448291145,0.06743765708435114,0.06280991273228226,0.06005385673941092,0.08491553762976883,0.059899318207691475,0.057419030100385036,0.07320493237910627,0.06955000925464971,0.07261099483392428,0.04258485319126032,0.06196311723656591,0.07683922354602414,0.05943417838544171,0.05812146013288397,0.07607956040394745,0.08040416352466304,0.06760676027826415,0.06137801094600863,0.06406852616368246,0.0691583466637467
P4HB_pDS397,0.09120619263308913,0.08399861925165256,0.10037417000523292,0.08127996708235331,0.08846499347358201,0.046778715657254256,0.042640239966115774,0.05058154087657609,0.09253141716118525,0.05808219249685227,0.06352095899361565,0.07841247617269567,0.07177812198316214,0.06585347155778906,0.0882148611589177,0.06154981401537754,0.08272347751081081,0.0796602179729304,0.0761593911594303,0.0922330862657094,0.06955337976009669,0.07903600797945572,0.080574949556556,0.04592687787782241,0.06804569459609615,0.06734668396322288,0.081114869240403,0.07910681881249147,0.08234019422086408,0.06883476314209888,0.0864677610268058,0.06610368548449137,0.08772341503036642,0.07588221620768731,0.061981337969367695,0.06251897685467218,0.06060325395461033,0.09669681260188029,0.07570299462051619,0.07655123291577821,0.07770981799260719,0.05716557557499488,0.08133101492328948,0.08949725618109279,0.08600459364442108,0.06987757436739926,0.07898521148761435,0.05754761113726267,0.08014255501970223,0.09432892928141749,0.06955296430722092,0.06143150781575585,0.07661471297975303,0.08026627255584082,0.08028250140635881,0.0,0.08007804194459854,0.08179962079504478,0.07267474280544536,0.06093756846384808,0.07466565355921409,0.08645190941012505,0.08145039778775519,0.0364456614788808,0.05118545745728123,0.0644997433086349,0.07755684161970718,0.0825913680137998,0.03599594351236639,0.09678908621476688,0.08635864992487172,0.07033840497091626,0.08104666973838943,0.07230721968773302,0.052844603368853486,0.07990277209442098,0.0763449185840967,0.06777342079401656,0.08175485271644864,0.04398845500764971,0.07929531399164647,0.04756878923037656,0.0449250954869855,0.08733769910366332,0.07275884358410077,0.0761347114821198,0.04013440396933472,0.043593546708464465,0.08608783414082688,0.053591289950112066,0.059133054339506885,0.06804515414721135,0.08481842290163093,0.05159842980416738,0.04660304010484572,0.06962912145569182,0.08964840480489168
MANF_pDS027,0.08524432217891911,0.08251203749059477,0.08655949438674704,0.07880924372088194,0.07126127121006896,0.059671996126746216,0.04060489511847494,0.05363397831051668,0.07489866114486082,0.06397404894061132,0.06125763204249566,0.08091490907585827,0.07534117931193364,0.06421317088246596,0.08477710691578333,0.0506657186533635,0.06270764952865025,0.08009780553245575,0.0575279344138153,0.06778957228337198,0.07154505199958913,0.0677547377073616,0.07364700669964686,0.05112475513202184,0.0788200288435386,0.06185356250689827,0.08107939023991022,0.07826636829919595,0.08821122718312016,0.08073371246019811,0.08195060289419036,0.0681808781486358,0.08213614782536593,0.07382821463894161,0.05927890197581735,0.05365620945630515,0.07091434485432577,0.07729449400365225,0.06784238270453288,0.06740022121062192,0.08564835648242687,0.062300791506234715,0.07955077309141294,0.07042323981105192,0.07455370960147562,0.07520090562433787,0.0853332846722622,0.05197951404560858,0.08073017267713724,0.07806361012560185,0.0806756244275443,0.05976269214788847,0.0808784590557987,0.08584356836112415,0.07283215036224142,0.08007804194459854,0.0,0.08092449463261764,0.07495123762548365,0.055179740819543306,0.07068708436072287,0.08160384849349694,0.08372729284430601,0.04070618829540225,0.05235159446658925,0.06277478795694347,0.07521300404383396,0.08888883090207532,0.03208110882899911,0.08255630208585044,0.07239395426111307,0.07956337814513983,0.08822512966062115,0.06754009291845962,0.043151429036576865,0.08304182186589854,0.07643570612774189,0.06750792601224037,0.07173639854861294,0.04553612510407512,0.08674229357189964,0.0426817072576169,0.04830215672690607,0.07506588773459787,0.07971620475255875,0.07848918215588756,0.040604987181631386,0.04422102121418575,0.07836470672536258,0.04286090246788768,0.06333191818194181,0.06169244477235769,0.06368933990938391,0.050584232551670244,0.0610234088439484,0.06857222527345538,0.06612115761304407
PTDSS1_pDS478,0.07665600900323438,0.09130377023549134,0.08373440367411077,0.07862208532606331,0.09514637194210443,0.06260575363079174,0.03821816217161985,0.05659534700491595,0.09744925162307834,0.07311419805408435,0.07446823353875713,0.09917480780719781,0.06889744414580985,0.06068942014070445,0.08793645117519797,0.05820202723487601,0.07259953577405777,0.0858998464319104,0.07460600688742809,0.0797967329314778,0.06153311761180685,0.07772727644995178,0.09599236440154665,0.051596556840065456,0.09686156715169474,0.07612090640084027,0.08003759990979555,0.08814713570338495,0.08277507407279189,0.06712220461885321,0.09641352864238471,0.08324081766152794,0.08810875217651049,0.07873924165756033,0.07524131171844059,0.06379716296731446,0.08765342472099952,0.09008695213780707,0.07884635952489712,0.0719954914514099,0.08717608404798294,0.07038273133670545,0.09645620476645078,0.0984649742565964,0.08910152790916837,0.08384234415588077,0.100089823785415,0.06539079013312088,0.10291616512182368,0.09660432796624129,0.06797396168210502,0.0860635431273455,0.10557739317795048,0.07498223163121079,0.08194117807559917,0.08179962079504478,0.08092449463261764,0.0,0.09618976660396993,0.06446490304241105,0.08482122758860776,0.08383466063276405,0.09560006214656153,0.04253199184685408,0.05499698088699569,0.08247400775124368,0.07734019642005496,0.0865398055309967,0.03526817376527441,0.07780537296276835,0.09344976515162438,0.08725307410705127,0.10331567545778945,0.09336476224535073,0.050038014053755346,0.08916336415919118,0.08141196521743367,0.06174221535370751,0.09368731758686755,0.05412699752583096,0.08672880266017921,0.055782727960865544,0.052422616073257544,0.08061975848707298,0.07523941325919278,0.0942322097409202,0.041162808786719,0.05748037922173761,0.0809819336489807,0.05680916584243604,0.06146505235561072,0.07680510897537039,0.07965834396246876,0.06542286909761076,0.05504205263855802,0.0876413908870621,0.08024195103563123
TTI1_pDS407,0.08335921218798577,0.09122961552684729,0.08897067392918899,0.09218636853369125,0.0942113332141248,0.05766485548785639,0.044584500728135135,0.06606205859316673,0.08467921955928541,0.08266678695076099,0.08004067641803474,0.09270211963490108,0.08422173969803408,0.09024003412996932,0.09623950247500294,0.05451981116090954,0.08019265563593274,0.08595668423993091,0.08827293959384677,0.08467682619375233,0.07962126025039049,0.08485189922287531,0.0751441820749543,0.05147530850199261,0.09993819419063267,0.08851024491102212,0.09930216648633391,0.09350831565048459,0.08685122916861146,0.09782149908234739,0.0940113140770188,0.09312964958582265,0.08671461153017072,0.08558126589040255,0.07436067540214296,0.06508499176941257,0.07307356926454817,0.09825583476046458,0.0849821453001092,0.0838784222627153,0.09578297179616396,0.07685458275860765,0.08729503975066179,0.09375216612822118,0.09135305109884348,0.09917746483474287,0.0930193800543105,0.06543945598325908,0.10040738929909059,0.09668159769386274,0.06170732318038395,0.08439195832055614,0.11380543921970071,0.08450708267198731,0.08589710697031219,0.07267474280544536,0.07495123762548365,0.09618976660396993,0.0,0.07479714483294808,0.0849059043828416,0.09331525277747214,0.09403223609648369,0.04081289736212022,0.06548872361235525,0.0804795797724258,0.09115874187023143,0.07660793434027041,0.037090134265545166,0.10321894153984153,0.08920043387673077,0.08454123901497913,0.1021486537641346,0.09042361816507993,0.05964536864828533,0.10873805747420645,0.09023140739237101,0.06620055275831663,0.08182036167244083,0.05597514643189081,0.0881763418801917,0.06811243001402431,0.05079180077194018,0.09357788615245492,0.07836515547223405,0.08686786959093623,0.04452033615962403,0.05274618809387927,0.08289341041345584,0.05616121605526978,0.06606079246466724,0.07980137531660658,0.0999245634741844,0.06886527483742211,0.056565923916473436,0.07555315642321744,0.08063280514960362
DNAJC19_pDS074,0.058931133388823664,0.06385639191780516,0.09209122652613459,0.0693013886247035,0.08349022278425396,0.0866332386184434,0.04874744162315912,0.07222020883963215,0.07347430930122212,0.10723200772644352,0.09319762909413229,0.06120218363284402,0.05970209468163891,0.08653717869918257,0.0899884002175873,0.07091224880949007,0.07127215626345276,0.06847603088661597,0.0732286120374467,0.061557618661747304,0.07081119829616843,0.06726869178607464,0.07185545293271382,0.0529627028340992,0.07108740696033869,0.09409458064483235,0.07580585812497609,0.08311555061739238,0.0646182871567991,0.07319182030230746,0.053883196219870644,0.0693422675240423,0.06416818859296593,0.07443741053558232,0.08762974320416501,0.07938063836042099,0.08670011627964642,0.08293712195685468,0.06637331757336035,0.07903682321138163,0.06788479024545825,0.08960009322502385,0.06771563267491403,0.07073391813864784,0.07442265544475712,0.09182879523920243,0.06265854157677887,0.08944203813030693,0.07681221758770436,0.061531410268134724,0.060978820291647085,0.08170159281022438,0.07895573433809533,0.0541008914085252,0.07981349404961224,0.06093756846384808,0.055179740819543306,0.06446490304241105,0.07479714483294808,0.0,0.10369765547081919,0.06389901658150202,0.09298574567874338,0.051514308313603915,0.07708846524257384,0.07915509128877003,0.06414337938339408,0.06646265358848413,0.04643692848531681,0.0595790182031256,0.0701775251022867,0.07543205153996312,0.07054551326466987,0.08093506152749477,0.0682138109036603,0.07492192180046937,0.07168943228209147,0.0910641545385861,0.07888214095696743,0.07502775996957388,0.07664818629336226,0.07542491830562235,0.07072814855152583,0.09302174684768386,0.06863808129870905,0.05953191831104888,0.06018617689803886,0.07288581310401311,0.06362706411776017,0.06921380101831522,0.07142382974057088,0.07139207600490455,0.09288765229252922,0.08388804471003523,0.056965306862045394,0.07453011644918912,0.08188898301555485
MARS_pDS394,0.06721199214616724,0.07313763904979623,0.09965741382719268,0.07873914835814785,0.07955985143357465,0.06945862316320194,0.04633493737784161,0.07016717351448039,0.08239106251271769,0.10627651432034649,0.0982135906181394,0.08233772389956384,0.0718855111982083,0.1016325070870247,0.0968078624169442,0.07092942751712876,0.06580637303490777,0.07755273989102744,0.08232815411675351,0.06971557830068305,0.07732911159688889,0.08578479205945204,0.09155047411093659,0.05596979245541948,0.08221367668578469,0.09455891125324739,0.09505650143735905,0.10357445306708676,0.07928108187111498,0.0851517707448933,0.07240373407131107,0.07944425977094983,0.08922928511646476,0.07800276445953155,0.10353643030915109,0.07476995562174338,0.0950855680391319,0.08390155279489536,0.07190182326055136,0.08796000311079581,0.08366546786131304,0.09382572955103742,0.09116527891552426,0.0721783483460504,0.07675310474309158,0.09626305922913848,0.08273850767938634,0.08760859543206367,0.09161067855624799,0.07499536703364021,0.07494470792077629,0.08050260839408793,0.09483642226093236,0.06881893548635265,0.078879566019612,0.07466565355921409,0.07068708436072287,0.08482122758860776,0.0849059043828416,0.10369765547081919,0.0,0.08062326127448373,0.0895593277377433,0.04636677822618008,0.06413296699417641,0.10164277313988555,0.08118250601733673,0.09287021958999685,0.04248007822339745,0.06767479103550433,0.07476521581867168,0.07473828630117858,0.09185005451528268,0.09454648536492515,0.06774703748844076,0.08846491452072855,0.07650829135139531,0.08209912603575807,0.07719964041753063,0.06038484952699371,0.0925873686590713,0.07145853740158695,0.06121122814372789,0.08578390652913775,0.07491478872002207,0.07215040363328006,0.05206959016422366,0.06729737323415397,0.07374503956627394,0.06504279228085155,0.07985801076754338,0.07804017868396854,0.1091800032907486,0.06840775907585349,0.059446328064022974,0.0724921531080478,0.0830505235958328
SRP72_pDS505,0.09792766872486762,0.08622926880731678,0.09248991581246871,0.08336633228081687,0.09039752516117686,0.05125472681272672,0.040319830577185675,0.05516774565516992,0.08905764217463495,0.07387923505031188,0.06820269154691426,0.09148526518050774,0.08165776190876052,0.08098804074218498,0.09290371851765378,0.04971046418658989,0.0689425519271887,0.08660782556207422,0.07438451378025031,0.0894853130127078,0.08093713630234015,0.06676789727287386,0.07302838596103081,0.04393857665398049,0.08374460208438445,0.08070238334935696,0.0954490106544175,0.08173302098976491,0.08795969209344913,0.08132286262351442,0.09136868220372751,0.061293767074010644,0.06231256686912737,0.08267682456594228,0.059735501277317374,0.049726875621344716,0.06983455368475745,0.09065742492636417,0.0820428497268065,0.06867871811426583,0.08648076244422183,0.06485462098915136,0.08596397034478363,0.09269148608657622,0.07729823603326075,0.08782154131355446,0.08361713024649177,0.06044555842329406,0.09990855310532504,0.08576930601080487,0.0816310792580564,0.08746557256125974,0.09761294525344186,0.07664406668574834,0.08552357903365183,0.08645190941012505,0.08160384849349694,0.08383466063276405,0.09331525277747214,0.06389901658150202,0.08062326127448373,0.0,0.08051188284767302,0.041468678118844665,0.06055322039009931,0.0716200455455708,0.0902785359532291,0.09277127027798657,0.03675641117308811,0.08506223873727671,0.07628105175430482,0.08312942529872609,0.09688162565727616,0.08100233441370051,0.04890803514937112,0.09177420116206839,0.0771365922382111,0.07486214081534745,0.09580190878129331,0.049542970684424176,0.07104470557632567,0.0578132136957927,0.04584264903960388,0.08402122338715681,0.07355835451809653,0.0809525866448956,0.04606826976519728,0.04615770641284711,0.07730884586901608,0.05306795333977913,0.05491836560683348,0.07158114955527148,0.08398243512512503,0.05811760653148272,0.061129167279858516,0.07709710398355167,0.08899542425229527
MTHFD1_pDS395,0.09090463357467568,0.07876949260195629,0.1083889143748842,0.0908477249127537,0.11495260318336427,0.06796406609805,0.054001789276533006,0.0641532878134119,0.08598176178768548,0.09748268265973863,0.09412585931052503,0.0840245006509474,0.07897211573932564,0.0957354200101537,0.08689906700168144,0.06889840489775012,0.0865816851340746,0.09817422700073884,0.10830009271029528,0.0895368329461478,0.0688131754615233,0.09428725083418875,0.09406270506783831,0.0637612156156062,0.08707592243142115,0.09107139185190895,0.11968141192342094,0.08180037155810295,0.08903417819982079,0.08192735515131158,0.08343454800692914,0.08590595747356775,0.08703421819517271,0.09681883945366922,0.0896895319004954,0.06442577473223936,0.0982383216863339,0.08497058906072677,0.08509225150899588,0.09889495986609147,0.08681957690113423,0.09202945987275596,0.09139034773379431,0.09850414955282799,0.09814648416719356,0.10076978429956476,0.10570628230709123,0.08638770073707971,0.0895250502882262,0.0901805189459433,0.09055102930479428,0.08341694105906283,0.11051888819177823,0.08889059659902046,0.10207819931109463,0.08145039778775519,0.08372729284430601,0.09560006214656153,0.09403223609648369,0.09298574567874338,0.0895593277377433,0.08051188284767302,0.0,0.05221066223202135,0.06668917447978666,0.11073178915040308,0.09731172910946377,0.09510343538702115,0.04936935438156255,0.07545523909951106,0.08700626880072167,0.08295969614070689,0.10070677453851831,0.08834681789864399,0.060899022881633354,0.09422712792081545,0.08508085846744917,0.06730328505831654,0.08332056357247254,0.07378661115111478,0.09171769860796024,0.07052659581184768,0.0805444593648241,0.10327844538973036,0.09486224688070573,0.07665514917297535,0.04989600652050392,0.06673518297636785,0.09424764577336293,0.058577287042490336,0.08215950595910977,0.10806529434552511,0.09935528860181478,0.08623826269534611,0.06560185903474477,0.07681643306655071,0.08770931295454015
EIF2S1_pDS386,0.0367633524387492,0.037822676226539065,0.048271172840626715,0.03800934452693086,0.042451620343751655,0.042627382623012196,0.04176866935324655,0.04357530691595941,0.04300590713603386,0.05171109900342343,0.052134466512674144,0.03581840478845089,0.04240869281478933,0.04618790466327428,0.04623392448844541,0.049365527171675715,0.04073741064794355,0.03709067365460884,0.040607430387251287,0.039265159142686246,0.04423703999388624,0.03750638609890876,0.045251928420343944,0.044903996296690216,0.051719385096791214,0.05358968897044158,0.0470157373428792,0.05211515563756161,0.04224895016429895,0.04066162593438475,0.034739244538773764,0.04908044530337744,0.049402940737709164,0.04359972174805118,0.048273340052576,0.0452168950191542,0.047444168127876774,0.05119349536869034,0.030586886194468532,0.04990300774474074,0.040954872915423296,0.04526517654670981,0.03755523872979092,0.03918172390360743,0.04179159489797228,0.05135092837397599,0.043276602853600216,0.046297037386821865,0.04471038980596988,0.04066030238895274,0.04471875849531591,0.054410309918150726,0.04018520689478567,0.037009030397309434,0.04556606999830104,0.0364456614788808,0.04070618829540225,0.04253199184685408,0.04081289736212022,0.051514308313603915,0.04636677822618008,0.041468678118844665,0.05221066223202135,0.0,0.03978468306487541,0.03984096552413471,0.046564056404019734,0.042372904816894257,0.03540393796292855,0.04347226944978281,0.03874091418548752,0.04328845653880642,0.040860897872098075,0.039927155304361826,0.05551500133269347,0.04518890597919977,0.047332538378763986,0.04994036436976319,0.04924932472247506,0.03702981632947176,0.04584964118338013,0.04230336757494872,0.0393731703438491,0.048329952492471365,0.046502684749970095,0.03239005842603585,0.04245588111996605,0.047607123079835445,0.03892600356404578,0.041480531045332864,0.05918982837602842,0.03448121435491046,0.045991877890732495,0.053480912894113754,0.05112148132355986,0.0572695475234492,0.044115309844948554
