perturbation,HSD17B12_pDS087,MRPL39_pDS498,SPCS3_pDS402,SRP68_pDS403,YIPF5_pDS226,SCYL1_pDS159,*,MTHFD1_pDS395,P4HB_pDS397,PDIA6_pDS029,XRN1_pDS411,IER3IP1_pDS002,ASCC3_pDS052,SLC39A7_pDS219,DAD1_pDS499,TTI2_pDS408,ARHGAP22_pDS458,ATF4_pBA608,TTI1_pDS407,CCND3_pDS006,PSMD4_pDS488,CAD_pDS468,SOCS1_pDS479,DDOST_pDS382,GBF1_pDS043,TELO2_pDS496,TMED10_pDS036,DERL2_pDS042,PPWD1_pDS398,NEDD8_pDS396,FECH_pDS494,IER3IP1_pDS110,COPB1_pDS065,SCYL1_pDS160,EIF2AK3_pBA572,AMIGO3_pDS434,KCTD16_pDS096,TMEM167A_pDS038,PTDSS1_pDS478,OST4_pDS353,YIPF5_pDS186,SEC61B_pDS033,MRGBP_pDS124,IDH3A_pDS393,SEL1L_pDS373,TMED2_pDS175,MANF_pDS027,SLC35B1_pDS046,ASCC3_pDS051,SRP72_pDS505,HYOU1_pDS089,UFM1_pDS040,SEC61B_pDS162,SYVN1_pDS442,GMPPB_pDS391,UFL1_pDS410,GNPNAT1_pDS506,63(mod)_pBA580,SEC63_pDS218,Gal4-4(mod)_pBA582,DDRGK1_pDS041,SPCS2_pDS401,STT3A_pDS011,CHERP_pDS024,SRPR_pDS482,SRPRB_pDS404,SEC61G_pDS440,TARS_pDS405,SAMM50_pDS156,DNAJC19_pDS074,FARSB_pDS390,EIF2B4_pDS491,HARS_pDS466,EIF2B2_pDS463,SARS_pDS467,SLMO2_pDS433,QARS_pDS510,IARS2_pDS091,IARS2_pDS090,DNAJC19_pDS026,TIMM44_pDS430,AARS_pDS381,HSPA9_pDS088,CARS_pDS460,EIF2S1_pDS386,EIF2B3_pDS508,COPZ1_pDS462,DARS_pDS495,SEC61A1_pDS032,SEC61A1_pDS031,MARS_pDS394,GBF1_pDS044,DHDDS_pDS383,HSPA5_pDS017,HSPA5_pDS371,TIMM23_pDS284,ATP5B_pDS055
SRP72_pDS505,-0.012919867562669808,0.2570818711469899,0.08170173172052314,0.1829607323860092,0.07651151216525705,0.2185307759730264,0.05136990918858693,0.0662049162084672,0.1270199468250779,0.09784451623356898,0.13817780647425937,-0.014803625987280567,0.027491630396137317,-0.10949652633093843,0.0636264555720293,0.016333370404714578,0.2121576051504496,0.06012042537894972,-0.06109699799756777,0.21992735321568593,0.18524977095085046,-0.016707509894439455,0.10957535536626217,0.056774966830311954,0.11444468893349062,0.0334395171854679,-0.07678282781725031,-0.015731112033773628,-0.1544653191238498,0.03241398336397801,-0.08471105881358865,0.034021445956566525,-0.012203855366393342,-0.08678511709292759,-0.12277992845521422,0.04521690639268453,0.041405882987088395,0.18783220861592695,0.23552554999947353,0.27949302924275754,0.17805405754970732,0.11587573886853197,0.12344679421137879,0.21095352903049983,0.09161004863911644,0.19512967759953048,0.1841694381802873,0.03916348810449682,0.3384281523918534,1.0,0.03383709865576956,0.10929692616684282,0.26878324885164884,0.3040359764606886,0.1401180231024793,0.31612545821419086,0.3063346486503029,0.36535840665737107,0.24073492802672658,0.4555526967713036,0.4050553848836407,0.27804696213167146,0.24594933949852193,0.002461614375976105,0.26231002332679343,0.44179433773088245,0.19447773594020804,0.042537318471942955,-0.06888747646053403,-0.19851726856015542,-0.20723065941148827,-0.09275105042921097,-0.17994475290590203,-0.1822986466324239,-0.2627132339454337,-0.2677114123415105,-0.25223429121894253,-0.18321453301903293,-0.2787739579739706,-0.30095997716149925,-0.27474626482555226,-0.25729830852061325,-0.24675336568783798,-0.32342506826164424,-0.3225488974779567,-0.4002096864863345,-0.14064572432523312,-0.21771141731514732,-0.1799709696055377,0.03357428776296527,-0.07660287977194614,-0.4362273139201012,-0.18117359619522969,-0.15953598590960438,-0.1454462558047237,-0.07446406632775669,0.14002723958070676
HYOU1_pDS089,-0.2736992879275534,0.14240779671589618,0.10676027319696299,0.01337632830917604,0.1928404629568851,0.04064706305217389,0.22203214023155335,0.1643754221341962,0.2496642587991106,0.28119189396732885,0.09946155176967407,-0.021926167844408307,0.19193681825112602,-0.13257751619909847,0.013217509346733776,0.21300342263877,0.1583757758910028,0.18483332151053164,-0.06185595740131212,0.3596229399197215,0.043037513094284774,0.060438743896539214,0.006876068707197874,0.15174282384602494,0.13251769994592372,-0.032617363113471215,0.04044259494591913,0.08278590645103842,-0.007138233928102971,-0.10879927558146969,-0.06059788852261984,-0.2707366925486615,-0.12252210613559186,0.14831975360143704,-0.158915720250943,-0.05201424441554891,0.07637317800557757,0.13467155687653393,0.267151979510765,0.14954184138660437,0.08444599855524988,0.2625788351404963,0.297392331207227,0.24957212796437492,0.14959653806422213,0.36458021033579097,0.21477294914113157,0.33378397044450325,0.21235551786517826,0.03383709865576956,1.0,0.24688401844412977,0.2806502249387209,0.13017086047780954,0.21637134737578376,0.2859885052772517,0.43312492169635136,0.37080219194185926,0.4414429068535423,0.35943111629511654,0.22413358497445238,0.3859635307398334,0.29825429363506617,0.23822501022750148,0.178490761461681,0.05878337943115735,0.11085426854192068,0.06393412332018696,-0.3668120663989064,-0.1777442660307519,-0.24450942873849357,-0.4409229878451627,-0.12041981217786119,-0.3066511313348177,-0.28642351872405447,-0.29875005926490805,-0.20288352744763022,-0.3023748195649498,-0.38052739870468894,-0.37621064107359553,-0.42355319735057056,-0.3287792662309045,-0.3224398944236279,-0.2807972401243395,-0.28515801487838593,-0.34589944951069795,-0.17839178369285238,-0.03953809785549617,0.018150739488719536,0.044296150440628096,0.012707897298664124,-0.16489987795488217,-0.1658510436935511,-0.04842051416099037,-0.29549816432673937,-0.097862002089001,-0.031152620817636027
UFM1_pDS040,-0.0911878985450609,0.16389236792304743,-0.06290426840813054,0.14342350723969025,0.21535789150699677,0.15652084903262592,0.23442956105350563,-0.01562784540634781,0.10052001494904828,-0.01142556573757442,0.08965714915029284,-0.08431881392578218,0.02135049308220072,0.0054710429256131995,-0.10296788734973296,-0.05382803923332416,0.023146938184322396,0.10663913954170175,-0.0074317955238620914,-0.019038993586694256,-0.13894964092160744,0.0811820825959402,0.03249247125208737,-0.021988788700232072,0.11696719743643878,-0.03578792791045315,0.16358365452560877,0.14719794258400343,-0.2299350937182482,0.14424395177354063,0.17036648247695413,-0.0316176031537959,-0.22325268386037644,0.022899300758279673,0.009025721801893193,0.0720684170720519,-0.06903651066248798,0.26106921717928816,0.13090246326573884,0.3099989186803253,0.1931019831911083,0.2843775752014275,0.21762905346242103,0.2996564595717479,0.14202541940873956,0.07954549114232427,0.21275821390318767,0.34497225421602123,0.123179324371492,0.10929692616684282,0.24688401844412977,1.0,0.396848988954457,0.32489931758439883,0.41290032103373026,0.4438077510433191,0.2632999494038452,0.37313157370826805,0.44373338343891483,0.1572667979240144,0.26428595629287327,0.3756537973260947,0.43635121229383445,0.07719208721163097,0.3178423872939398,0.19910158831302055,0.1208529384564755,0.0008675293542966587,0.019863608517263057,-0.05392293523782644,-0.1374735210626045,-0.33826963341123956,-0.25256437055843756,-0.16959968391815025,-0.18470559273762469,-0.1412393510125242,-0.3136802187764945,-0.3973488500376956,-0.29083955644275866,-0.31678818204299886,-0.21432501175233426,-0.44298615307239825,-0.20694010150676326,-0.3190258706200391,-0.2613910485577302,-0.26940633949105547,-0.256103549117481,-0.07183009363572543,-0.11850163519273653,-0.19071638881804212,-0.2650551155409387,-0.1788544068128251,-0.2122429160812361,-0.2285560252324904,-0.09664451967130991,0.13940596641654213,0.28560738039548733
SEC61B_pDS162,-0.22784780394345933,0.24140326336757556,0.029118861303524982,0.08583968898637578,0.1711859479331981,0.02266201361693247,0.09261875062529845,-0.1471919393886543,0.09349980218442573,0.13626327385793618,0.07110430380774414,-0.007654083307169688,0.17391847218887438,-0.02618890014895787,0.03654635400296743,0.17276700644563642,0.07362664033747864,0.30005968782932335,0.008116396464003202,0.13626849911370983,0.08940292157350142,0.07291675752526536,0.0066514463265283175,0.01981117839016826,0.2847241305242401,-0.09620810724209079,-0.006768711010645564,0.045407345166340755,-0.07976519998210065,0.013077567154231464,-0.09906615935337361,-0.036972834409758557,-0.14860398688214718,-0.17231405062560815,-0.11204221754773555,-0.11973964013926496,-0.03564275625319447,0.10607105418576619,-0.14058095576128407,0.16426264723610484,0.13440765743460892,0.28928972097216005,0.17686491901395154,0.3211010536186655,0.14362665534484464,0.29271553366178016,0.13131282560090746,0.3325595656717509,0.26600929923292754,0.26878324885164884,0.2806502249387209,0.396848988954457,1.0,0.3574275108612698,0.17566747108996367,0.558992137943363,0.2580631749797022,0.32361092903754557,0.4218357731338303,0.20875357945510936,0.26815667102980456,0.22664856755960633,0.3784661167637273,0.17954639208745896,0.09880967026356387,0.18186809900525347,0.04727336484128617,-0.006896022988112805,-0.19404376583908767,-0.18563399221829832,-0.15092774520334867,-0.08266168784833161,-0.08964344613978995,-0.4011738993379277,-0.2818257032287664,-0.21049985512288216,-0.27029338257457886,-0.28434221340378624,-0.3069748335994127,-0.3948838815429678,-0.26900031792016577,-0.13830322883883878,-0.2398759453223059,-0.29076154269900323,-0.3027522595130498,-0.2020563131141722,-0.33628856004835045,-0.1151606401950651,-0.1391736981235121,-0.052130285877901486,-0.11647521816334729,-0.06016180661743668,-0.09717441237353368,-0.20645845628440535,-0.16450290434689444,-0.02616842431797228,0.11795469702372206
SYVN1_pDS442,0.01347346653035502,0.1073874493973156,-0.04904152919775275,0.11039082387029035,0.24861173558460503,0.14552873993432178,0.23793403925863363,-0.08798170487283936,-0.003439462056885572,0.21110051567596008,0.1716122098200118,0.01653683341475316,0.014929077393355793,0.0418224191285194,-0.08297182881608507,0.14918893868107666,0.16220633148772914,0.3187701579346716,0.04920016735356982,0.3194271763696673,-0.002548546155108151,0.23749549662642894,0.13522832305892984,0.051326849522813245,0.034206608919572334,0.02937376087164121,0.2956822538087787,0.07643145402209318,-0.14663813491559094,-0.11706427322377506,-0.1444479990398323,0.06310226559727931,-0.06594504127702355,-0.05183746814584613,-0.04734582255973896,0.0548913173719359,0.1442469334903729,0.11747305192050288,0.2804159989730131,0.07795665685073722,0.10260320839457324,0.20162605522916283,0.3753906421293068,0.24267862674757365,0.3146272287688241,0.146848256557709,0.14303677480267007,0.3326272825542713,0.3364165161305185,0.3040359764606886,0.13017086047780954,0.32489931758439883,0.3574275108612698,1.0,0.5215430784908761,0.5326173121304809,0.3195901985265348,0.4402939028996822,0.33720203150692896,0.2544347949447848,0.4851061627999022,0.26201251822315624,0.3148089753450882,0.07576135124930175,0.27149026789744846,0.18794382054178352,0.03701429565101818,-0.19033187711343266,-0.2860602656949082,-0.08975237171578992,-0.22430273871427503,-0.3269373151965413,-0.33379662174737806,-0.3102711007611099,-0.2524121748555301,-0.3568015321131953,-0.20876585350213708,-0.12209612456291752,-0.3693507071224408,-0.4052808886789268,-0.2515600189008147,-0.2582811184187438,-0.3072660676708888,-0.4274170463726016,-0.42581551343857565,-0.3694494820161102,-0.2122800559301125,-0.23835866944525944,-0.2709425317656118,-0.1250727279572102,-0.17006165917264615,-0.11803974160588215,-0.13612332116591416,-0.24442150841012128,-0.23933374544257863,-0.12482609358294013,0.025219916391490065
GMPPB_pDS391,-0.30913742090371343,0.1803784278116516,-0.030729594132466363,0.045174773832109855,0.24035491960947505,0.18660960999952284,0.23350405535811383,-0.05771761741048803,0.16340024693532307,0.12571475030753498,0.17214107749162,-0.11102962806530155,0.005261412809075082,0.06912402966026664,0.01255646828585016,0.0343737209735279,-0.049775636712801115,0.25751605486402657,0.2311928108741507,0.31880244190666857,-0.0025956230968316595,0.19477846427344736,0.20758433343436536,0.09824980334470469,-0.08815836527231477,-0.06533596997429016,0.08278146691780354,0.1737074795354636,0.07020399502241684,-0.004275339429808293,0.02554971296621898,-0.07405074266524368,-0.14820129748029998,-0.08089472519016966,-0.004708961393855487,-0.03861864925675066,0.004002466416351603,0.30499335490489843,0.3204944477126891,0.2629752435950826,0.1904122990521088,0.29147647883086353,0.3492692792095081,0.21737058363523534,0.1746688749997509,0.19923777345385346,0.23811729447528943,0.16356600707955274,0.25915008831943076,0.1401180231024793,0.21637134737578376,0.41290032103373026,0.17566747108996367,0.5215430784908761,1.0,0.375112392597365,0.38453517564629414,0.3671353764607327,0.26330801295952877,0.1929130697614217,0.3699879284019749,0.33370162936585074,0.3397235865454957,0.15826077849730433,0.2417796024346836,0.14917232649289575,0.07102925538400971,-0.24346561139090575,-0.23429761663619383,-0.1467029712307825,-0.3046110859362889,-0.22037891211719868,-0.2509005668021968,-0.21353741867736006,-0.35028802473333354,-0.39005978523505,-0.28136124111146793,-0.2773317583634802,-0.30218134681460973,-0.19940244806070012,-0.2681429019128966,-0.25204962089089444,-0.35183064365545874,-0.4157460942502362,-0.2746762096094791,-0.41131629845005413,-0.18021444408482637,-0.22830895673978566,-0.11296027486084995,-0.16100751242145397,-0.20823522787301096,-0.1553457423821033,-0.12438244671248692,-0.10519980563800302,-0.3337493845212818,-0.0739087803033822,0.08544482878099834
UFL1_pDS410,-0.08099156420706459,0.19583410033604773,-0.17911025684434353,-0.1965683932902065,0.309954880182159,-0.023396222628292624,0.24191552409283193,-0.04729907674773731,0.2273152609527204,0.21404454171916393,0.06521515339969136,0.09615097645844578,0.1364938991916653,0.08506118540209892,-0.016537746078281124,0.04133439756361573,0.20469637284261175,0.17772225634571456,0.16315761668846132,0.2031281441664623,0.07574194621099689,0.1279396124876257,0.11097358314366926,-0.14938862560078994,0.02530562282889315,0.0009567544345076827,-0.05379038743499904,0.03468220543926336,-0.02642093283976247,0.03526640531385103,-0.006348995427837331,-0.12271475846243667,-0.12975767372175506,-0.05939229134820554,-0.14739264660447046,0.08095012500835763,0.05627604758894052,0.06064913022150491,0.21672979275265286,0.1509984817629917,0.22131461566254162,0.26148641974613457,0.3056185087770745,0.4772967251025278,0.2609161244644051,0.27708367507327014,0.06986241122816997,0.290836544681842,0.42980134457404845,0.31612545821419086,0.2859885052772517,0.4438077510433191,0.558992137943363,0.5326173121304809,0.375112392597365,1.0,0.35348770885576003,0.5516412062935216,0.3957625367091148,0.4336045645430218,0.43964585258082634,0.343003210103599,0.4301303064636818,0.2513657442655797,0.07317088819166002,0.18712238061589354,0.12110905199790369,-0.015560770147897597,-0.08767772610132014,-0.1445491420321702,-0.2912302264648389,-0.27937105912224336,-0.3931773322660755,-0.2942269379038015,-0.3539058652866643,-0.2354379935497724,-0.2680493041662438,-0.3614940715913756,-0.3265912659597791,-0.42792988778026947,-0.3979135681766825,-0.27823528877473824,-0.35193631147474963,-0.3753879499108044,-0.4531726938994614,-0.42079242033696634,-0.20466249924398705,-0.22029626754754203,-0.02681821731038052,-0.08520267252704367,-0.25837509102308065,-0.20998440779850536,-0.22725802270862785,-0.20957952434610214,-0.13174640521489245,-0.08395750948598829,0.2240347176872958
GNPNAT1_pDS506,-0.14007088394631742,0.4008713814836195,0.09578844011804147,0.020845111850197006,0.2191727260933459,-0.04184490266393884,0.17634109810349824,-0.001412913865860247,0.28768442106074527,0.20670657379332524,0.07336688277297956,0.009225881357894658,0.1539415013674068,0.12032493630455429,-0.04256049494837151,0.09663985330234257,0.17846874028449075,0.1302410672841829,0.08788348399475114,0.16944938068250762,0.02765098441656633,0.16099253895975452,0.08427195613313783,0.06467738251441892,0.09931115648526607,0.009469520420337555,0.1559990856780425,-0.11117186838678468,-0.09860895495507302,0.16562446091311997,0.11990976095061467,-0.10979905050433343,-0.04705796973997756,0.06155933809972915,-0.10126762936248586,0.13372217128521213,0.08633109005823608,0.10473599935232937,0.27515219559533705,0.019801456141082894,0.2186015138544093,0.3783674136222094,0.1563982432476755,0.06446552805403286,0.35055088001132884,0.4311466944185217,0.4269836446535654,0.2963716967739781,0.2156571252796919,0.3063346486503029,0.43312492169635136,0.2632999494038452,0.2580631749797022,0.3195901985265348,0.38453517564629414,0.35348770885576003,1.0,0.43217933093385213,0.4757027289295879,0.3814534391683203,0.4165516352489191,0.4838492675527377,0.5089545799960787,0.12096885619752329,0.1993365581114375,0.22070912552677904,0.3721854434991951,-0.12962244305365073,-0.3083093787474909,-0.28667739315364427,-0.33162420934209247,-0.20139696084864453,-0.2982495954187999,-0.25454450050227057,-0.352317567333491,-0.4990580688204048,-0.28352719332151793,-0.32985250837131197,-0.5437231470642954,-0.4460520422652665,-0.26277742017749744,-0.3368758953497481,-0.4726835905100886,-0.3321901131240766,-0.3936155163797938,-0.533673683932991,-0.24789210527060634,-0.18101887283226553,-0.21576066025001422,-0.017324318566061942,-0.12493134221201972,-0.2092071875700265,-0.10262477575272498,-0.19778377084425836,-0.37731334898874025,0.11654390356566163,0.05865457090100348
63(mod)_pBA580,-0.034861834124206396,0.27248317648206777,-0.21879919199551828,0.09942304435618379,0.323238270220184,0.09502685906738942,0.12512826291036322,0.09384602908265476,0.03192042428041563,0.34696514336532874,0.23454917698004674,0.09020694869721926,0.08527262032557316,0.044778616726039965,0.07700917884816791,0.03814344599856662,0.08265985696459414,0.10383111627256693,-0.006331524328638283,0.22855040943355964,0.012624438818984516,0.11345749551851367,-0.04873624308478386,0.07196289833301271,0.0637107073130327,-0.09501328266286341,0.08550840180199483,-0.09465981414919752,-0.024570792438297757,-0.0033538694843021845,0.026213024816059773,-0.08462626041377593,-0.20551454565760982,0.02744325056057174,-0.14414448941890115,-0.18486762442701019,-0.13820362862681793,0.12915496469503931,0.43149056965941435,0.1789665527408958,0.18155058479017724,0.15069410463398197,0.2870444825278382,0.4204144512906694,0.3144316307302865,0.28646068342312936,0.22963956841616212,0.3308725546319962,0.4311825765269167,0.36535840665737107,0.37080219194185926,0.37313157370826805,0.32361092903754557,0.4402939028996822,0.3671353764607327,0.5516412062935216,0.43217933093385213,1.0,0.6001217566892587,0.4249705495743542,0.4061492893569885,0.3242423547065298,0.3339722981105199,0.19365587410298674,0.22508584052882927,0.21943434987573818,0.24261719908784388,-0.06092164883481119,-0.0743740750439079,-0.3506612239385374,-0.21959808562746674,-0.2936760307186458,-0.3477215416769784,-0.24974026850639908,-0.3850170699003321,-0.21478123541393546,-0.39189994307552617,-0.40693669094773255,-0.1722961255913404,-0.3007105521200952,-0.23940803843288724,-0.2866560687203117,-0.4293905020696435,-0.33605704417114457,-0.4402881012917051,-0.4493722082616803,-0.3251026509758948,-0.15628527427233416,-0.17966069119464737,-0.05627327225170849,-0.009262018510777483,-0.30406509006244825,-0.2229921695133893,-0.21732774045686512,-0.32642782122583247,0.10597279974142984,0.20871936898596596
SEC63_pDS218,-0.06522767787865955,0.33389369572060185,0.015568528349407687,0.21903419334614666,0.26674469727954,0.0100969112903931,-0.009503411984798975,0.029162232238139824,0.11110742701399161,0.2823798050338196,0.06556756511278415,0.11493192236928321,0.04484485467200557,-0.12059640681252581,-0.14173223620206227,0.21399878040078538,-0.029534251272201772,0.21033438535580407,0.03601718948417611,0.11341182765186,-0.035711128860954684,0.08323633816370501,0.09404606724148419,-0.04106467906624818,0.1294123507296908,0.022154365807052774,-0.021325715468215857,-0.08181702404333793,-0.2424133662925133,-0.016705222775278,0.007999562317802657,0.03711058272537993,-0.0798680164876569,0.09484581691669244,-0.18088483750645018,-0.23948196684492595,0.055816250307378204,0.22445022864622052,0.15571323449814845,0.31110513383606875,0.19134542604178448,0.15731864714866717,0.15115151678842798,0.19406760696588643,0.36466944119548006,0.2581331282406458,0.39040494158098527,0.5066859468436323,0.19897400610654406,0.24073492802672658,0.4414429068535423,0.44373338343891483,0.4218357731338303,0.33720203150692896,0.26330801295952877,0.3957625367091148,0.4757027289295879,0.6001217566892587,1.0,0.3534941259223912,0.3398781778650837,0.3910093209965575,0.4004392434839976,0.244368324240615,0.29112077854536683,0.13524413202229554,0.20497472756826338,-0.11479353169995722,-0.10440404805346257,-0.0965370615304035,-0.2469839428124681,-0.22200817930407452,-0.2946148103550702,-0.2768806942753873,-0.30501943295738715,-0.21085790167104618,-0.44778108752730983,-0.37816881153834725,-0.27678823335795,-0.36818224877310435,-0.14565355796070473,-0.30236146226348326,-0.36923920184179054,-0.3794938868742514,-0.41001203332576974,-0.32759041745848333,-0.2555073495863681,-0.24910035605172867,-0.024726171384978304,-0.056130884108694545,-0.11411156310158815,-0.3086837863782054,-0.3131201200079418,-0.011571169402194732,-0.2936589002901831,0.12924213437930113,0.177178683794724
Gal4-4(mod)_pBA582,-0.031103307615853924,0.2965164252485326,0.12009870319240357,-0.1398923286341506,0.2263039008819229,0.20470369915434058,-0.00680175740278304,-0.003159229336758452,0.224424463505856,0.1159408888238369,0.20036475525225722,0.2597159202032391,0.05517467420009969,0.12998958400601587,-0.04200280357252834,0.07004710549443334,0.19943289812748458,0.1461815294311571,0.07838319591202146,0.17681975011279277,0.07846848321372778,0.08052148758566896,0.009152633512074907,0.0742001086316324,0.020987220656590366,0.14694492254810473,-0.034357133117811474,-0.13288955024498494,-0.14459834984300798,0.06435203445198574,-0.1276536330518447,-0.11836434341634199,-0.2538594416293686,-0.17903402428173368,-0.33739692405004174,0.10857269108766013,0.00896397094118395,0.3898569830546425,0.2567200211337238,0.2968025421607072,0.1449184504376429,-0.027615980914798426,0.24320231201823433,0.24537398305165795,0.22442019001845742,0.41661228272333994,0.31188467696208644,0.3245144881802736,0.565479406563275,0.4555526967713036,0.35943111629511654,0.1572667979240144,0.20875357945510936,0.2544347949447848,0.1929130697614217,0.4336045645430218,0.3814534391683203,0.4249705495743542,0.3534941259223912,1.0,0.49956561546171924,0.5128155411324827,0.4142256453672507,0.081393804378886,-0.1182420077983725,0.15187890166342194,0.09235442784854905,-0.11755726710178348,-0.12907062560107507,-0.21950734859203813,-0.20514415255129023,-0.22247973972307014,-0.24753409123250864,-0.15704403073925868,-0.2766212632906342,-0.23651984471002233,-0.3165849776312811,-0.27752565234394494,-0.34057045942058894,-0.3760878359559476,-0.3951075440935807,-0.4202658617888452,-0.3440152327112781,-0.24280223501183598,-0.41037906302904137,-0.3014848700713117,-0.1885088885546009,-0.06854108803365887,-0.1771205906301654,-0.08292882723491701,-0.09788536638570147,-0.18480341574317508,-0.23012631516749651,0.009038230495022346,-0.21465824735364952,0.11337645979215673,0.09717231570979255
DDRGK1_pDS041,-0.04637934083504046,0.13384467294857325,0.11011737016760115,-0.015310268586700818,0.19440108799612416,0.21129650284812437,0.1932448752765415,-0.014704209620819857,0.072602380589372,0.14751390839159975,0.007898277728371308,0.05744448893427612,0.06875049229750718,0.07764948309463277,-0.14305792383298105,-0.008470339308351504,0.15512445074703313,0.3095595918409259,0.033958947919098086,0.11369477015656783,-0.14546757352816173,0.04602712600510896,-0.08817646690914331,0.0041928055583285535,0.06234805398964408,0.24694664100975885,0.12186945546869685,0.024419971970639966,-0.2724929117872098,-0.21319035804072006,-0.2203862977845994,0.02764488653909516,-0.16782808695356496,-0.1260691040008282,-0.20540010735889142,-0.013399381912928315,-0.11126654041596708,0.2913533501585549,0.2373369082310839,0.1059828001925185,0.22148959619978584,0.24312397728797325,0.22609002988172144,0.3311878915537465,0.0942205519599661,0.35620202893440495,0.31828986895819755,0.12864022035596978,0.401737035514273,0.4050553848836407,0.22413358497445238,0.26428595629287327,0.26815667102980456,0.4851061627999022,0.3699879284019749,0.43964585258082634,0.4165516352489191,0.4061492893569885,0.3398781778650837,0.49956561546171924,1.0,0.6124952034973792,0.5549949924037312,0.1691712035808459,0.2696515815811573,0.36107607769370964,0.2077465476834269,0.010325610062784239,-0.15512828149130908,-0.32186321033574616,-0.1351944898242475,-0.07803115776971066,-0.200334547077509,-0.11247462826665862,-0.4703221495240591,-0.30849826357290583,-0.30211334898328773,-0.31236231079656596,-0.3154322552801501,-0.33294109655572063,-0.2420676255303539,-0.3181931815710937,-0.318036983600575,-0.28744020539687554,-0.3399414039762587,-0.31483781296114555,-0.23471728296326658,-0.2998706809667453,-0.019010646830829505,-0.07097834523847606,-0.043595291832361806,-0.19596992362973323,-0.17937118898459936,-0.15057180056318553,-0.2452578581452582,0.04243429874897431,0.08976331610014146
SPCS2_pDS401,0.004589381436786357,0.3012330588356942,0.22797990481175404,-0.08171636989665722,0.12596170584900712,0.1378198661909036,0.2374005926768151,0.06243510444735788,0.11265817270022026,0.21432000383478214,0.14539180576179267,0.004597748248112655,0.021146824747063135,0.275345375726282,0.021458280703591397,0.014093453638407848,0.3150516095125919,0.1920914435325544,0.10467550691530876,0.26803541456610935,0.030657763203268126,-0.006735376828735878,0.09320612289518558,-0.034698154823266394,0.11312803329435975,0.28802428317934886,0.11515411936416835,0.015179306713815599,-0.18044702717627664,0.06344729138731754,-0.21406590243814122,-0.14815281017318743,-0.15543212917059654,-0.06219917506994157,-0.07786046885028527,-0.033773176886296656,-0.18440627917290542,0.35503015926956016,0.229611801516671,0.24543698300118813,0.2483229519028748,0.16064405621466196,0.1358159639929526,0.3035680198604928,0.15751442383150632,0.4485976441553446,0.3959145154657448,0.3114408324260794,0.24625766952590863,0.27804696213167146,0.3859635307398334,0.3756537973260947,0.22664856755960633,0.26201251822315624,0.33370162936585074,0.343003210103599,0.4838492675527377,0.3242423547065298,0.3910093209965575,0.5128155411324827,0.6124952034973792,1.0,0.6258629455468252,0.33763735616679896,0.11816789759624521,0.06945554583037043,0.07497241809700599,-0.003268975700419529,-0.16079525448700005,-0.28227677303472243,-0.3419861275071681,-0.31628172559005463,-0.23238268155643296,-0.17779877263080016,-0.37941776908277774,-0.35716940903664224,-0.3386696022593624,-0.461008652595116,-0.5339392457294857,-0.43951422376303423,-0.24177780808800675,-0.3693100693779919,-0.2582247957514337,-0.3830452468644138,-0.38425094948752064,-0.3809126755221413,-0.063955473044283,-0.1756610485565701,-0.15718895382822,-0.08302311083080723,-0.2418940966478448,-0.189441015981151,-0.16919671937642317,-0.17981358080792686,-0.30503778754553107,-0.0538322522474897,0.057452566699323596
STT3A_pDS011,0.007375267185505056,0.09058386999983474,0.1999585927152325,-0.10198470622074898,0.1881467377251374,0.09065157140791623,0.2237495199969098,0.05181207747865046,0.1444482728829445,0.12419498727100488,0.05774010731805406,-0.059559774397246225,0.09056313255586969,0.3309999332251912,-0.17417637400014083,0.1662057609618105,0.07290088412572668,0.10081139292186068,0.23266037483912166,0.0640664275214714,0.1739256899565215,0.11103714710210748,0.07077306638587284,-0.06565145051119237,0.13962034287311328,0.09886966804104892,0.11696651150635859,-0.009080946057430848,-0.12581607014375246,0.03376476218038509,-0.08180350919008997,-0.22631742286270282,-0.15531465036911193,-0.07663077479507249,-0.14301788315767222,-0.1895095148708269,-0.08515916182087402,0.27116298656809423,0.24166082011227616,0.2772681048246066,0.31665823146511335,0.2100979019926606,0.1747397547586837,0.25712520336035827,0.30205957968218977,0.4988584068139717,0.15718314478166512,0.20641621350844738,0.2653286849793401,0.24594933949852193,0.29825429363506617,0.43635121229383445,0.3784661167637273,0.3148089753450882,0.3397235865454957,0.4301303064636818,0.5089545799960787,0.3339722981105199,0.4004392434839976,0.4142256453672507,0.5549949924037312,0.6258629455468252,1.0,0.1561827367638182,0.24477766903455117,0.22921719471374868,0.28859911420982504,-0.0973699406797779,-0.13997300704793347,-0.24176414532764368,-0.16122764713247825,-0.29825926677284464,-0.08267450690349512,-0.1917921993988058,-0.35814904480792464,-0.39153219552700796,-0.3253779710844649,-0.3027841132437657,-0.48680944969456336,-0.3558533149777266,-0.36770916831148526,-0.29287066482342083,-0.38918400855187646,-0.2959280223823886,-0.4710121715865134,-0.27975366521312095,-0.22106186599027824,-0.19383206295936276,-0.15720568219957348,-0.21673676234126768,-0.1017707698547745,-0.21776729662422506,-0.21076748739060808,-0.26695652121575536,-0.2516473256025244,0.12902740846438537,0.02824226953625403
