,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,ncells,significant_adj_new
2723,0.09036800464548167_1.0,ISL2,55.50756625603273,0.0,True,0.0,True,91.67172834307064,65.60633296297823,3554.6,5,True
2724,0.09036800464548167_1.0,JUN,62.15689543595745,0.0,True,0.0,True,95.8902218286195,67.39399075415118,2905.8,5,True
2725,0.09036800464548167_1.0,JUN_CEBPA,216.47683298194178,0.0,True,0.0,True,272.699399898909,266.69240934874585,1983.4,5,True
2726,0.09036800464548167_1.0,JUN_CEBPB,88.38015546810175,0.0,True,0.0,True,150.51019748039516,150.4106820255582,2641.8,5,True
2727,0.09036800464548167_1.0,KIAA1804,38.085347256223116,0.15,False,0.9999813332795817,False,84.17889003452443,68.04287534569536,3091.4,5,False (lost)
2728,0.09036800464548167_1.0,KIF2C,38.86486865024976,0.45,False,0.9999973482691541,False,87.68893961464111,74.28345311190209,3473.8,5,False (lost)
2729,0.09036800464548167_1.0,KIF18B,36.026003774675004,0.05,False,0.9971127060361207,False,73.8012551747303,49.34694910765522,3358.8,5,False (lost)
2730,0.09036800464548167_1.0,KIF18B_KIF2C,38.523197854228584,0.35,False,0.9999973482691541,False,82.07855416550836,63.40435300965777,4420.4,5,False (lost)
2731,0.09036800464548167_1.0,KLF1,97.31589553663818,0.05,False,0.9971127060361207,False,157.76540035249798,155.9853477012274,2393.2,5,False (lost)
2732,0.09036800464548167_1.0,KLF1_BAK1,44.231567897628594,0.0,True,0.0,True,85.46492111690635,64.46871686905374,3387.6,5,True
2733,0.09036800464548167_1.0,KLF1_CEBPA,180.18209352101837,0.0,True,0.0,True,205.92512740517347,169.4386038221982,2190.0,5,True
2734,0.09036800464548167_1.0,KLF1_CLDN6,187.18910906741687,0.05,False,0.9971127060361207,False,256.4127872330688,263.40690793159024,1948.6,5,False (lost)
2735,0.09036800464548167_1.0,KLF1_COL2A1,59.33699704131217,0.0,True,0.0,True,85.29232293294827,49.01809135745398,4562.0,5,True
2736,0.09036800464548167_1.0,KLF1_FOXA1,42.06953995773249,0.35,False,0.9999973482691541,False,100.02800896233207,95.75692049980127,2633.8,5,False (lost)
2737,0.09036800464548167_1.0,KLF1_MAP2K6,55.78540517728341,0.2,False,0.9999953231947606,False,107.70736294237474,97.3997632403357,3991.0,5,False (lost)
2738,0.09036800464548167_1.0,KLF1_TGFBR2,49.904192644104285,0.0,True,0.0,True,75.68008290336748,39.2264156955003,4456.6,5,True
2739,0.09036800464548167_1.0,KMT2A,37.760311985008286,0.1,False,0.9998407320891148,False,75.99230802431491,51.99474659649115,3323.8,5,False (lost)
2740,0.09036800464548167_1.0,LHX1,55.77153089208886,0.55,False,0.9999973482691541,False,133.62186135105006,149.24263434288088,2449.0,5,False (lost)
2741,0.09036800464548167_1.0,LHX1_ELMSAN1,62.6267281057269,0.0,True,0.0,True,111.19500968271016,97.53373379256305,3466.8,5,True
2742,0.09036800464548167_1.0,LYL1,41.30815104231266,0.1,False,0.9998407320891148,False,86.07230706274483,68.60690561604662,3393.8,5,False (lost)
2743,0.09036800464548167_1.0,LYL1_CEBPB,47.83670635020559,0.05,False,0.9971127060361207,False,84.73605935596572,59.405854894595485,3392.8,5,False (lost)
2744,0.09036800464548167_1.0,LYL1_IER5L,101.62424685817442,0.0,True,0.0,True,142.4955852195112,121.13736611371765,2720.2,5,True
2745,0.09036800464548167_1.0,MAML2,30.305802929194797,0.2,False,0.9999953231947606,False,71.48411702556068,50.43287365479618,3657.8,5,False (lost)
2746,0.09036800464548167_1.0,MAP2K3,28.7508629420048,0.4,False,0.9999973482691541,False,70.94604235397995,50.91166429882471,3823.8,5,False (lost)
2747,0.09036800464548167_1.0,MAP2K3_ELMSAN1,35.69630785654266,0.0,True,0.0,True,79.1813406439403,60.43681596420756,4525.6,5,True
2748,0.09036800464548167_1.0,MAP2K3_IKZF3,79.60604363016108,0.0,True,0.0,True,92.51626978101169,43.19693846473192,4055.8,5,True
2749,0.09036800464548167_1.0,MAP2K3_MAP2K6,42.85826770230554,0.1,False,0.9998407320891148,False,82.9635295297486,60.83923389006128,5437.8,5,False (lost)
2750,0.09036800464548167_1.0,MAP2K3_SLC38A2,30.84040832320622,0.15,False,0.9999813332795817,False,67.5884801181005,42.10699444586442,3782.6,5,False (lost)
2751,0.09036800464548167_1.0,MAP2K6,38.46643888526579,0.3,False,0.9999973482691541,False,85.73719908699947,70.7784018216028,4340.4,5,False (lost)
2752,0.09036800464548167_1.0,MAP2K6_ELMSAN1,22.896026326888773,0.75,False,0.9999973482691541,False,67.47093729722401,49.81629080042887,4755.2,5,False (lost)
2753,0.09036800464548167_1.0,MAP2K6_IKZF3,143.39361162187583,0.05,False,0.9971127060361207,False,206.12330839906758,206.62344770912895,2969.0,5,False (lost)
2754,0.09036800464548167_1.0,MAP2K6_SPI1,39.77855365634257,0.15,False,0.9999813332795817,False,71.6879555917071,41.367800059941246,3534.6,5,False (lost)
2755,0.09036800464548167_1.0,MAP4K3,38.458620517125524,0.25,False,0.9999968180336012,False,92.7919859974547,84.89579401065347,3364.6,5,False (lost)
2756,0.09036800464548167_1.0,MAP4K5,39.55502297259844,0.0,True,0.0,True,72.42807297848509,43.07156551724137,3362.0,5,True
2757,0.09036800464548167_1.0,MAP7D1,32.20639937757035,0.45,False,0.9999973482691541,False,80.64104878182455,66.84614071894835,3657.6,5,False (lost)
2758,0.09036800464548167_1.0,MAPK1,56.358073920311284,0.0,True,0.0,True,101.77219615039915,84.95676091335665,3485.0,5,True
2759,0.09036800464548167_1.0,MAPK1_IKZF3,157.72500270233277,0.0,True,0.0,True,252.16136515603208,284.368170142601,1955.4,5,True
2760,0.09036800464548167_1.0,MAPK1_PRTG,44.979548832504946,0.05,False,0.9971127060361207,False,80.18019144134041,53.15127658304554,3435.8,5,False (lost)
2761,0.09036800464548167_1.0,MAPK1_TGFBR2,64.29288056751238,0.0,True,0.0,True,106.47937056287739,86.43630309111202,2471.0,5,True
2762,0.09036800464548167_1.0,MEIS1,46.90009533441821,0.0,True,0.0,True,91.08251867610775,73.03538455066692,3327.2,5,True
2763,0.09036800464548167_1.0,MIDN,113.75139794244512,0.0,True,0.0,True,177.55169581058257,179.1224362115897,2777.8,5,True
2764,0.09036800464548167_1.0,NCL,73.79942081728584,0.75,False,0.9999973482691541,False,211.77037684528153,287.51177540614685,3311.6,5,False (lost)
2765,0.09036800464548167_1.0,NIT1,106.72291172352382,0.0,True,0.0,True,129.73275594182437,90.51304269299453,2045.4,5,True
2766,0.09036800464548167_1.0,OSR2,39.56834985658,0.1,False,0.9998407320891148,False,75.40264479811552,49.007382272520665,4039.8,5,False (lost)
2767,0.09036800464548167_1.0,PLK4,74.99160967805784,0.0,True,0.0,True,129.03829134761173,120.85541555003525,2757.6,5,True
2768,0.09036800464548167_1.0,PLK4_STIL,106.1836346958813,0.05,False,0.9971127060361207,False,173.81678823962028,179.2203843162289,3343.0,5,False (lost)
2769,0.09036800464548167_1.0,POU3F2,39.164702146418165,0.2,False,0.9999953231947606,False,83.11212270768452,64.8299858018205,2926.2,5,False (lost)
2770,0.09036800464548167_1.0,POU3F2_CBFA2T3,122.12697558548288,0.0,True,0.0,True,176.7539526909486,169.1513723292839,1902.4,5,True
2771,0.09036800464548167_1.0,POU3F2_FOXL2,102.46129840697844,0.0,True,0.0,True,162.8542132529971,161.0175706318854,2800.4,5,True
2772,0.09036800464548167_1.0,PRDM1,76.25991026596995,0.0,True,0.0,True,92.91129045913503,47.33311318516974,3003.0,5,True
2773,0.09036800464548167_1.0,PRDM1_CBFA2T3,139.4944911256287,0.0,True,0.0,True,192.2872143376563,182.85038008255353,2184.0,5,True
2774,0.09036800464548167_1.0,PRTG,84.01683028113578,0.0,True,0.0,True,110.96368786760657,75.68098798694696,3099.6,5,True
2775,0.09036800464548167_1.0,PTPN1,103.9491617260941,0.0,True,0.0,True,111.10789485345454,56.037070513684554,2868.6,5,True
2776,0.09036800464548167_1.0,PTPN9,33.084754659406485,0.15,False,0.9999813332795817,False,67.47178283960332,39.62925355266979,4117.4,5,False (lost)
2777,0.09036800464548167_1.0,PTPN12,39.23667495854613,0.0,True,0.0,True,72.98989917391553,44.513565922154555,4385.2,5,True
2778,0.09036800464548167_1.0,PTPN12_OSR2,43.57401026791314,0.2,False,0.9999953231947606,False,87.55885111509538,69.31413449514724,3103.6,5,False (lost)
2779,0.09036800464548167_1.0,PTPN12_PTPN9,115.23461998191647,0.0,True,0.0,True,154.60755666230844,131.75093587557004,2303.6,5,True
2780,0.09036800464548167_1.0,PTPN12_SNAI1,56.65553655219797,0.1,False,0.9998407320891148,False,111.92886213226735,104.9726302452063,2619.8,5,False (lost)
2781,0.09036800464548167_1.0,PTPN12_UBASH3A,123.4898255173346,0.0,True,0.0,True,127.67041863933538,69.62145429420578,3042.0,5,True
2782,0.09036800464548167_1.0,PTPN12_ZBTB25,96.90891320553206,0.0,True,0.0,True,120.24210974119718,81.34574880973197,2321.0,5,True
2783,0.09036800464548167_1.0,PTPN13,63.03134266116621,0.0,True,0.0,True,114.11189974622977,102.96289936416301,2672.6,5,True
2784,0.09036800464548167_1.0,RHOXF2,96.75653715504768,0.0,True,0.0,True,151.31419187400127,143.64228912582448,2754.6,5,True
2785,0.09036800464548167_1.0,RHOXF2_SET,84.56847917228706,0.0,True,0.0,True,99.31880545179892,51.83957426418041,3476.6,5,True
2786,0.09036800464548167_1.0,RHOXF2_ZBTB25,104.50778819715859,0.0,True,0.0,True,130.31672419854436,93.89610273279976,2432.8,5,True
2787,0.09036800464548167_1.0,RREB1,46.11840324109524,0.2,False,0.9999953231947606,False,98.52766189786512,88.70736308750462,3382.4,5,False (lost)
2788,0.09036800464548167_1.0,RUNX1T1,56.84746959571571,0.0,True,0.0,True,121.89875648355428,124.72048590426245,2949.6,5,True
2789,0.09036800464548167_1.0,S1PR2,35.94555643217855,0.4,False,0.9999973482691541,False,88.16013594396975,78.1451579886306,3722.2,5,False (lost)
2790,0.09036800464548167_1.0,SAMD1,67.52311725722797,0.0,True,0.0,True,113.52416277810762,97.29565083185688,2424.6,5,True
2791,0.09036800464548167_1.0,SAMD1_PTPN12,117.79924301852557,0.0,True,0.0,True,176.72689861192015,173.42499673818435,2020.4,5,True
2792,0.09036800464548167_1.0,SAMD1_TGFBR2,79.6772929844519,0.0,True,0.0,True,129.7204565687298,117.5340626858773,2833.0,5,True
2793,0.09036800464548167_1.0,SAMD1_UBASH3B,162.6527453459957,0.0,True,0.0,True,211.99423498906592,199.10616716500576,1888.2,5,True
2794,0.09036800464548167_1.0,SAMD1_ZBTB1,104.2931741148094,0.0,True,0.0,True,190.75069075608656,214.97864993023344,2832.6,5,True
2795,0.09036800464548167_1.0,SET,48.38081822250112,0.1,False,0.9998407320891148,False,90.91217063390184,71.21396557817218,3228.0,5,False (lost)
2796,0.09036800464548167_1.0,SET_CEBPE,68.68218889691929,0.0,True,0.0,True,116.97574866372582,103.03975096340199,2936.4,5,True
2797,0.09036800464548167_1.0,SET_KLF1,54.19930513128131,0.0,True,0.0,True,86.79927833922615,57.16969408004061,3424.4,5,True
2798,0.09036800464548167_1.0,SGK1,54.117855581091476,0.05,False,0.9971127060361207,False,85.43566000076773,54.52390695331356,3255.4,5,False (lost)
2799,0.09036800464548167_1.0,SGK1_S1PR2,85.66338821324385,0.0,True,0.0,True,123.5896771872663,99.28640869415837,2748.0,5,True
2800,0.09036800464548167_1.0,SGK1_TBX2,48.130991993208625,0.0,True,0.0,True,78.32738813781701,46.294226815295026,3756.6,5,True
2801,0.09036800464548167_1.0,SGK1_TBX3,55.85986063161252,0.0,True,0.0,True,84.39780088513669,50.70618367153046,3795.0,5,True
2802,0.09036800464548167_1.0,SLC4A1,35.601450682644355,0.05,False,0.9971127060361207,False,69.64294043253052,41.454872715286314,3964.4,5,False (lost)
2803,0.09036800464548167_1.0,SLC6A9,54.30129166175382,0.05,False,0.9971127060361207,False,98.12715053159376,79.72345193430331,3375.0,5,False (lost)
2804,0.09036800464548167_1.0,SLC38A2,28.6678934779774,0.75,False,0.9999973482691541,False,93.87748954228299,96.8575281394582,3420.2,5,False (lost)
2805,0.09036800464548167_1.0,SNAI1,37.96587863090488,0.2,False,0.9999953231947606,False,89.45751674041745,78.71959738279963,2934.4,5,False (lost)
2806,0.09036800464548167_1.0,SNAI1_DLX2,94.0543719725124,0.1,False,0.9998407320891148,False,156.62823822689472,156.9725470141466,2755.8,5,False (lost)
2807,0.09036800464548167_1.0,SNAI1_UBASH3B,33.18315437802184,0.2,False,0.9999953231947606,False,73.01653545151945,50.620359057886674,3767.0,5,False (lost)
2808,0.09036800464548167_1.0,SPI1,131.06098218491385,0.0,True,0.0,True,140.08537761140286,86.88021557076148,2927.0,5,True
2809,0.09036800464548167_1.0,STIL,25.28756071954473,0.65,False,0.9999973482691541,False,71.71152657586667,55.90593496505824,3196.4,5,False (lost)
2810,0.09036800464548167_1.0,TBX2,56.71397877397098,0.3,False,0.9999973482691541,False,127.04211824114924,135.14070024119712,2600.2,5,False (lost)
2811,0.09036800464548167_1.0,TBX3,54.17809145316343,0.1,False,0.9998407320891148,False,111.8405089937272,107.27336906716059,3633.6,5,False (lost)
2812,0.09036800464548167_1.0,TBX3_TBX2,28.316052436132367,0.45,False,0.9999973482691541,False,71.90284094880684,53.26007199435094,3811.0,5,False (lost)
2813,0.09036800464548167_1.0,TGFBR2,42.040311207688475,0.2,False,0.9999953231947606,False,91.50770369538695,78.74553871595508,3425.0,5,False (lost)
2814,0.09036800464548167_1.0,TGFBR2_C19orf26,65.48932873603457,0.05,False,0.9971127060361207,False,105.27888833740477,82.83889047164459,4208.2,5,False (lost)
2815,0.09036800464548167_1.0,TGFBR2_ETS2,28.990404248237496,0.25,False,0.9999968180336012,False,68.96244187973616,46.70492204410448,3945.2,5,False (lost)
2816,0.09036800464548167_1.0,TGFBR2_IGDCC3,56.98508522141654,0.05,False,0.9971127060361207,False,81.68701957578106,44.15939646301522,3303.6,5,False (lost)
2817,0.09036800464548167_1.0,TGFBR2_PRTG,43.37770009635665,0.45,False,0.9999973482691541,False,102.72747351210415,99.84768946072128,2902.6,5,False (lost)
2818,0.09036800464548167_1.0,TMSB4X,34.435412770825124,0.3,False,0.9999973482691541,False,82.68776932926261,68.71056842056969,3395.8,5,False (lost)
2819,0.09036800464548167_1.0,TMSB4X_BAK1,22.6173553368304,0.75,False,0.9999973482691541,False,75.34297547051327,65.83903813706576,2855.4,5,False (lost)
2820,0.09036800464548167_1.0,TP73,149.24040912402995,0.0,True,0.0,True,152.66913873017526,93.8683108691902,2403.6,5,True
2821,0.09036800464548167_1.0,TSC22D1,46.634062233527146,0.3,False,0.9999973482691541,False,113.33537927015006,117.80713883964259,2952.0,5,False (lost)
2822,0.09036800464548167_1.0,UBASH3A,29.88357745848913,0.4,False,0.9999973482691541,False,72.38080442371697,52.648473921814436,3606.0,5,False (lost)
2823,0.09036800464548167_1.0,UBASH3B,51.09648538936611,0.0,True,0.0,True,85.4418917907399,57.557740724983326,3563.2,5,True
2824,0.09036800464548167_1.0,UBASH3B_CNN1,82.02996414355229,0.0,True,0.0,True,112.08137732198902,79.90323303329538,3019.4,5,True
2825,0.09036800464548167_1.0,UBASH3B_OSR2,49.01155003230021,0.5,False,0.9999973482691541,False,114.25307916690787,117.26505083438515,3529.2,5,False (lost)
2826,0.09036800464548167_1.0,UBASH3B_PTPN9,88.88715844110197,0.0,True,0.0,True,101.82726614346306,52.53781637869377,3081.0,5,True
2827,0.09036800464548167_1.0,UBASH3B_PTPN12,85.683350079603,0.0,True,0.0,True,114.17170353207379,80.43049951741419,2753.2,5,True
2828,0.09036800464548167_1.0,UBASH3B_UBASH3A,56.96974965354703,0.05,False,0.9971127060361207,False,103.28686926651554,87.3744314123537,4021.6,5,False (lost)
2829,0.09036800464548167_1.0,UBASH3B_ZBTB25,56.7682521181417,0.0,True,0.0,True,96.76935585397418,74.54090212267627,3784.6,5,True
2830,0.09036800464548167_1.0,ZBTB1,57.69090825922311,0.05,False,0.9971127060361207,False,87.02933650987617,54.13820729339883,3116.4,5,False (lost)
2831,0.09036800464548167_1.0,ZBTB10,175.4488155698044,0.0,True,0.0,True,261.51975058050516,285.36112812407555,1639.4,5,True
2832,0.09036800464548167_1.0,ZBTB10_DLX2,144.25360354940557,0.0,True,0.0,True,172.26700506222397,138.050849107912,2601.6,5,True
2833,0.09036800464548167_1.0,ZBTB10_ELMSAN1,141.45142897556076,0.0,True,0.0,True,208.30278886196243,212.92459128123366,2633.2,5,True
2834,0.09036800464548167_1.0,ZBTB10_PTPN12,100.72990972582721,0.0,True,0.0,True,160.7091842907599,158.45890138856223,1942.6,5,True
2835,0.09036800464548167_1.0,ZBTB10_SNAI1,128.58769940471,0.0,True,0.0,True,187.71852764911196,184.61979842638354,2206.0,5,True
2836,0.09036800464548167_1.0,ZBTB25,39.36304316070476,0.15,False,0.9999813332795817,False,86.53695106982013,71.4813015118051,3015.2,5,False (lost)
2837,0.09036800464548167_1.0,ZC3HAV1,37.80195347789157,0.1,False,0.9998407320891148,False,81.14716826069667,62.2628255763714,3490.0,5,False (lost)
2838,0.09036800464548167_1.0,ZC3HAV1_CEBPA,206.46272682489732,0.0,True,0.0,True,235.23907070995872,201.78585712788984,2242.0,5,True
2839,0.09036800464548167_1.0,ZC3HAV1_CEBPE,33.33832578397647,0.3,False,0.9999973482691541,False,85.5156077751778,75.46333229924875,3537.4,5,False (lost)
2840,0.09036800464548167_1.0,ZC3HAV1_HOXC13,50.475265029213475,0.0,True,0.0,True,90.3278179614516,67.95081342655932,3738.0,5,True
2841,0.09036800464548167_1.0,ZNF318,42.831882409833554,0.0,True,0.0,True,78.27342466530249,51.48540945364103,3315.8,5,True
2842,0.09036800464548167_1.0,ZNF318_FOXL2,80.2230954574838,0.0,True,0.0,True,142.4549500954495,142.45724726628484,2720.4,5,True
2843,0.09036800464548167_1.0,control,0.0,0.0,True,0.0,control,62.22955746713038,62.22955746713038,3855.0,5,control
2844,0.24425042564574173_0.010178558119067316,AHR,1.1349442598340396,0.6,False,1.0,False,9.105594302696,8.501745707678136,29.357143,14,False (lost)
2845,0.24425042564574173_0.010178558119067316,AHR_FEV,1.7477425609329469,0.15,False,0.9999999999983671,False,9.93616542329684,9.55008964778091,23.785715,14,False (lost)
2846,0.24425042564574173_0.010178558119067316,AHR_KLF1,1.3189137946866154,0.2,False,0.9999999999999988,False,8.56420359304081,7.234994753515181,41.142857,14,False (lost)
2847,0.24425042564574173_0.010178558119067316,ARID1A,1.7155981507445617,0.25,False,1.0,False,10.207338183548998,10.124579578473611,26.214285,14,False (lost)
2848,0.24425042564574173_0.010178558119067316,ARRDC3,1.4415519233934937,0.45,False,1.0,False,9.654674641424661,9.293298721576008,32.642857,14,False (lost)
2849,0.24425042564574173_0.010178558119067316,ATL1,1.4387610138876301,0.5,False,1.0,False,9.86362555608262,9.713991460397784,30.071428,14,False (lost)
2850,0.24425042564574173_0.010178558119067316,BAK1,1.3045029648925492,0.6,False,1.0,False,8.720124469671601,7.561247336570831,44.785713,14,False (lost)
2851,0.24425042564574173_0.010178558119067316,BCL2L11,1.365347971713394,0.25,False,1.0,False,8.718060505247974,7.496274400902732,36.714287,14,False (lost)
2852,0.24425042564574173_0.010178558119067316,BCL2L11_BAK1,1.635803612612218,0.05,False,0.999979012673898,False,8.518306537382498,6.826310824272956,40.57143,14,False (lost)
2853,0.24425042564574173_0.010178558119067316,BCL2L11_TGFBR2,1.374212890197743,0.5,False,1.0,False,9.39733221043291,8.845952892788258,35.5,14,False (lost)
2854,0.24425042564574173_0.010178558119067316,BCORL1,1.510101201816827,0.1,False,0.9999999965733934,False,8.9086352100269,7.732670580357148,42.857143,14,False (lost)
2855,0.24425042564574173_0.010178558119067316,BPGM,1.8211303959859038,0.0,True,0.0,True,9.404847318937414,8.4140656040091,33.142857,14,True
2856,0.24425042564574173_0.010178558119067316,BPGM_SAMD1,1.5945078000576025,0.45,False,1.0,False,10.377912513080537,10.586818588223643,25.928572,14,False (lost)
2857,0.24425042564574173_0.010178558119067316,BPGM_ZBTB1,1.1631390092654463,0.85,False,1.0,False,9.655076359000235,9.572515070855204,33.285713,14,False (lost)
2858,0.24425042564574173_0.010178558119067316,C3orf72,1.4285668676322416,0.4,False,1.0,False,9.962435973919588,9.92180644232711,26.357143,14,False (lost)
2859,0.24425042564574173_0.010178558119067316,C3orf72_FOXL2,2.5939077963542037,0.0,True,0.0,True,10.00176808276795,8.83512973130187,27.0,14,True
2860,0.24425042564574173_0.010178558119067316,C19orf26,1.4643896046444027,0.2,False,0.9999999999999988,False,8.628759963214247,7.218631683904266,36.07143,14,False (lost)
2861,0.24425042564574173_0.010178558119067316,CBFA2T3,1.238224600897496,0.45,False,1.0,False,8.822059947116728,7.8313966554561345,31.071428,14,False (lost)
2862,0.24425042564574173_0.010178558119067316,CBL,1.239327753029647,0.5,False,1.0,False,9.232463721814746,8.651101052720021,34.357143,14,False (lost)
2863,0.24425042564574173_0.010178558119067316,CBL_CNN1,1.853125991820196,0.15,False,0.9999999999983671,False,10.086058295465316,9.744491961230608,29.642857,14,False (lost)
2864,0.24425042564574173_0.010178558119067316,CBL_PTPN9,1.478722929784599,0.35,False,1.0,False,9.647279516441083,9.241337465217743,32.92857,14,False (lost)
2865,0.24425042564574173_0.010178558119067316,CBL_PTPN12,1.395563221413049,0.65,False,1.0,False,9.887884352738528,9.805706846184187,30.214285,14,False (lost)
2866,0.24425042564574173_0.010178558119067316,CBL_TGFBR2,1.7372056227033852,0.1,False,0.9999999965733934,False,10.077728204852423,9.843752149121634,27.857143,14,False (lost)
2867,0.24425042564574173_0.010178558119067316,CBL_UBASH3A,1.6497960153039894,0.25,False,1.0,False,10.33911081839558,10.453926983607351,26.214285,14,False (lost)
2868,0.24425042564574173_0.010178558119067316,CBL_UBASH3B,1.0995769227349417,1.0,False,1.0,False,11.237763948433365,12.801452336251964,20.5,14,False (lost)
2869,0.24425042564574173_0.010178558119067316,CDKN1A,1.401645241011126,0.55,False,1.0,False,9.083021575488587,8.189899272086224,38.714287,14,False (lost)
2870,0.24425042564574173_0.010178558119067316,CDKN1B,1.0219306925907201,0.85,False,1.0,False,9.53710839935937,9.4777874682482,33.642857,14,False (lost)
2871,0.24425042564574173_0.010178558119067316,CDKN1B_CDKN1A,1.4398217255367065,0.4,False,1.0,False,9.511930395791032,9.009540428165533,37.714287,14,False (lost)
2872,0.24425042564574173_0.010178558119067316,CDKN1C,1.1406156714232516,0.55,False,1.0,False,9.013847796673545,8.312581284044015,38.714287,14,False (lost)
2873,0.24425042564574173_0.010178558119067316,CDKN1C_CDKN1A,1.6407130659496598,0.05,False,0.999979012673898,False,9.487040620812692,8.758869537795901,38.357143,14,False (lost)
2874,0.24425042564574173_0.010178558119067316,CDKN1C_CDKN1B,1.244554108717793,0.5,False,1.0,False,9.301530692005615,8.784008637413613,39.0,14,False (lost)
2875,0.24425042564574173_0.010178558119067316,CEBPA,1.8520477716848163,0.3,False,1.0,False,11.385406324851273,12.344266240137905,20.785715,14,False (lost)
2876,0.24425042564574173_0.010178558119067316,CEBPB,1.792007494851493,0.05,False,0.999979012673898,False,9.889607522754872,9.412708912778427,31.0,14,False (lost)
2877,0.24425042564574173_0.010178558119067316,CEBPB_CEBPA,2.0475900205312954,0.25,False,1.0,False,11.755064167733211,12.888039677055303,15.357142,14,False (lost)
2878,0.24425042564574173_0.010178558119067316,CEBPB_MAPK1,1.445130227110683,0.35,False,1.0,False,9.235508200956799,8.451387536923091,34.642857,14,False (lost)
2879,0.24425042564574173_0.010178558119067316,CEBPB_OSR2,1.9247370665623702,0.0,True,0.0,True,10.071610189829519,9.643984675216844,28.642857,14,True
2880,0.24425042564574173_0.010178558119067316,CEBPB_PTPN12,1.2956011164568437,0.5,False,1.0,False,9.352403112305433,8.834706470274199,37.07143,14,False (lost)
2881,0.24425042564574173_0.010178558119067316,CEBPE,1.4013664040057758,0.5,False,1.0,False,9.363432833697244,8.751000625508889,31.571428,14,False (lost)
2882,0.24425042564574173_0.010178558119067316,CEBPE_CEBPA,2.142247317194993,0.05,False,0.999979012673898,False,11.254649241319294,11.792552527563771,18.285715,14,False (lost)
2883,0.24425042564574173_0.010178558119067316,CEBPE_CEBPB,2.2322492019839153,0.0,True,0.0,True,10.881614538503634,10.956481237143528,22.0,14,True
2884,0.24425042564574173_0.010178558119067316,CEBPE_CNN1,2.4090933070841025,0.0,True,0.0,True,10.579094090780004,10.17459623659608,26.642857,14,True
2885,0.24425042564574173_0.010178558119067316,CEBPE_KLF1,1.3588660088375875,0.4,False,1.0,False,8.770346906928642,7.607329167139873,41.42857,14,False (lost)
2886,0.24425042564574173_0.010178558119067316,CEBPE_PTPN12,1.2363702353922061,0.75,False,1.0,False,9.601893319273179,9.392917765274328,34.92857,14,False (lost)
2887,0.24425042564574173_0.010178558119067316,CEBPE_RUNX1T1,1.664670580828231,0.1,False,0.9999999965733934,False,9.254758058882215,8.270346899056376,31.928572,14,False (lost)
2888,0.24425042564574173_0.010178558119067316,CEBPE_SPI1,2.100967945528984,0.0,True,0.0,True,10.3382616910332,10.001056798657588,21.357143,14,True
2889,0.24425042564574173_0.010178558119067316,CELF2,1.3792725482437156,0.5,False,1.0,False,9.827928334570657,9.702085483017775,31.071428,14,False (lost)
2890,0.24425042564574173_0.010178558119067316,CITED1,2.025900997531611,0.0,True,0.0,True,10.790226225520163,10.980052815628891,27.642857,14,True
2891,0.24425042564574173_0.010178558119067316,CKS1B,1.6140533639344934,0.25,False,1.0,False,9.459065006137727,8.729578010461138,35.57143,14,False (lost)
2892,0.24425042564574173_0.010178558119067316,CLDN6,2.21206800852117,0.05,False,0.999979012673898,False,10.410309327337004,10.034052008273013,35.714287,14,False (lost)
2893,0.24425042564574173_0.010178558119067316,CNN1,1.2828254332296147,0.55,False,1.0,False,9.818475267157424,9.77962646320541,34.57143,14,False (lost)
2894,0.24425042564574173_0.010178558119067316,CNN1_MAPK1,2.0239774859674817,0.0,True,0.0,True,9.663952168290649,8.729428212733996,31.642857,14,True
2895,0.24425042564574173_0.010178558119067316,CNN1_UBASH3A,1.1688887512902166,0.9,False,1.0,False,9.723980648111434,9.704573907052827,34.142857,14,False (lost)
2896,0.24425042564574173_0.010178558119067316,CNNM4,1.638730893649747,0.05,False,0.999979012673898,False,9.000885610526373,7.788541689523175,40.42857,14,False (lost)
2897,0.24425042564574173_0.010178558119067316,COL1A1,1.6565350981049232,0.05,False,0.999979012673898,False,9.3186046287759,8.406175521567048,33.0,14,False (lost)
2898,0.24425042564574173_0.010178558119067316,COL2A1,1.152620125575087,0.85,False,1.0,False,8.942130022182596,8.157141280910281,36.92857,14,False (lost)
2899,0.24425042564574173_0.010178558119067316,CSRNP1,1.0830992848736987,0.55,False,1.0,False,8.183850871654705,6.710103820555892,44.857143,14,False (lost)
2900,0.24425042564574173_0.010178558119067316,DLX2,1.2963645043921233,0.35,False,1.0,False,8.972162181156511,8.073461220041072,33.785713,14,False (lost)
2901,0.24425042564574173_0.010178558119067316,DUSP9,1.2245923029743064,0.75,False,1.0,False,9.318866396745543,8.838641852636952,34.5,14,False (lost)
2902,0.24425042564574173_0.010178558119067316,DUSP9_ETS2,1.5152478014166366,0.65,False,1.0,False,11.152421732701436,12.215097026106408,19.928572,14,False (lost)
2903,0.24425042564574173_0.010178558119067316,DUSP9_IGDCC3,1.6061742225956372,0.25,False,1.0,False,10.187149571684918,10.193626282894375,26.928572,14,False (lost)
2904,0.24425042564574173_0.010178558119067316,DUSP9_KLF1,1.5019512581392789,0.45,False,1.0,False,10.309990917203168,10.543531938387233,29.285715,14,False (lost)
